gen,nevals,avg,std,min,max
349,500,-7880.386833756214,1007.6103036973211,-16067.492595090775,-5770.497564278468
350,500,-7926.41008993553,1150.0975202558634,-15484.038646461739,-5727.489907058
351,500,-7887.934672809325,1106.045444292724,-15383.522339594163,-5720.255563052905
352,500,-7981.734173511615,1283.1239047543356,-15643.568560857448,-5352.459205187226
353,500,-7864.811840742375,1067.4901952263774,-15906.594381100931,-5727.835268922418
354,500,-7892.460618761168,1026.7354029797903,-15785.832101804952,-5645.833702018845
355,500,-7959.425262632851,1324.5375296881605,-15549.172802280253,-5526.264872489887
356,500,-7997.539817439236,1225.0588193187702,-15754.839278497442,-5998.63190886746
357,500,-7973.534375808087,1167.2729541655801,-15785.369153572383,-5756.369588414226
358,500,-8025.792680540753,1315.7211199734913,-15698.906844566078,-6018.394521530777
359,500,-7882.776776519829,1206.2303479468192,-15691.078975654023,-5292.446310557147
360,500,-7902.210761591591,1051.0178873137988,-14827.185212748427,-5729.10780284467
361,500,-7974.617149137709,1153.632481612655,-16798.995420130923,-5528.620427102261
362,500,-7870.47680399767,1081.8941109908378,-15502.56945258658,-5496.540413399738
363,500,-7997.073303478528,1190.1586564438028,-16020.450158231042,-5862.053592878358
364,500,-7965.730182296535,1467.8905015551459,-16747.34213874058,-5612.1940772124635
365,500,-7911.011104950205,1171.011390099495,-16379.583940515673,-5647.136028910105
366,500,-7966.352618276199,1293.2980835098062,-16268.025988974452,-5559.355576117918
367,500,-7850.414830330206,954.1452275797983,-14983.550970762484,-5999.572758485139
368,500,-8002.751524864445,1394.8879648488642,-15724.098738544188,-5700.430268437794
369,500,-7931.742835842994,1174.4062499784554,-15158.16524723942,-5925.241903790779
370,500,-7947.628859926476,1225.441438068674,-15910.964245230387,-5863.402411666885
371,500,-7879.865000068929,1126.0943405013695,-15642.744183807172,-5648.793436440206
372,500,-7883.8039944145285,1072.1787539069337,-15350.933782393657,-5914.6263510235385
373,500,-7957.850282292534,1283.137602931947,-15180.583074634636,-5599.415342551999
374,500,-7918.826584878133,1066.8186517488205,-15086.58252711191,-5998.125120763
375,500,-7906.990536385004,1159.3444903539569,-15157.48195875549,-5579.774601285148
376,500,-7970.581645802947,1157.1915769964871,-15828.157646213216,-6064.785412366586
377,500,-7995.113815672582,1351.0418613043626,-14946.037018302004,-5400.228161049165
378,500,-7857.962938889082,1099.1586436077744,-15267.29548713314,-5014.3036352657255
379,500,-7913.957809871404,1209.8274719920425,-16179.592675700118,-5850.836485637387
380,500,-7927.052724351399,1164.8006211663867,-15944.073764913905,-5921.390199035439
381,500,-7852.8586505949215,1112.761191143296,-15261.14306033403,-5745.094390674947
382,500,-7909.618694361605,1216.8606565004727,-16126.341760228406,-5520.277514336938
383,500,-8025.73936260075,1339.8492774462638,-16005.28139311884,-5664.134946678982
384,500,-7958.221952220819,1307.2140308800833,-15307.594300058636,-5784.162858492842
385,500,-7930.746065777928,1225.8538347108238,-15169.910177932852,-4466.819571361642
386,500,-7960.915880149431,1144.8712639747384,-15490.703881590327,-5942.654576720049
387,500,-7967.006551396912,1137.9844880883168,-15769.943036721681,-5876.556590083526
388,500,-8078.996525894613,1571.7950513228498,-16607.428045474324,-5263.394119965308
389,500,-7840.469593328593,1122.1992495803354,-16341.300755816937,-5532.5338244110635
390,500,-8017.833937822148,1289.0030333377465,-15703.380373053835,-5415.680382678936
391,500,-7929.298177882695,1164.4182949508038,-15536.712086285212,-5367.736694720731
392,500,-7935.6652191040375,1182.4215421663714,-15334.172502718691,-5364.883564466757
393,500,-7879.886083267487,1123.551907558316,-15700.921682741198,-5846.5486900348105
394,500,-7903.916367932193,1063.3126589590302,-16215.221046773175,-5367.120912015506
395,500,-8008.5932300060795,1326.4776579349027,-16523.658298755676,-5821.073434689721
396,500,-8008.4278441194965,1358.9745980534442,-15308.298327389795,-5950.206851138781
397,500,-7967.778478078928,1290.9877990808582,-15775.563842443782,-5875.838674747213
398,500,-7950.393237200212,1248.5143811736616,-15695.463496370206,-5352.1295131949355
399,500,-7983.410028135667,1252.357740818268,-15557.679851860696,-5526.961011217688
400,500,-7887.427252183299,1281.2006783772063,-16250.694239333327,-5347.735240284952
401,500,-7910.274703606492,1161.7786801528498,-15826.826357858725,-5582.7548489625915
402,500,-7964.855417411791,1308.2316978869553,-15492.53978964939,-5785.420252546485
403,500,-7988.044010222154,1325.8063292274096,-14992.810817123482,-5574.253922772691
404,500,-7893.565229401362,1231.2840473056979,-15831.313169791601,-5456.6493139543745
405,500,-8003.055302033052,1266.4814916758544,-15784.343470601767,-5928.824799507607
406,500,-7993.962472096582,1266.7650416267338,-15826.51873629577,-5501.910986226013
407,500,-7918.5510285476275,1222.5851537424473,-15449.64488351435,-5811.907197493394
408,500,-8041.309845933083,1318.488348081744,-15784.718464617947,-5841.828783940307
409,500,-7969.340515035286,1168.8301960670012,-15729.102101296503,-5698.183759708954
410,500,-7935.442627043344,1130.83453602141,-15624.373372906843,-5831.021474103537
411,500,-7933.882849362218,1182.3877571949477,-15682.601640626022,-5732.08340471343
412,500,-8038.547892620807,1236.5931289087484,-15728.778969753204,-6212.715601407749
413,500,-7875.681955180906,1100.6883145675088,-15745.245554643849,-5394.947012100802
414,500,-7881.553447613741,1153.3548037154044,-15777.682586346438,-5734.155123258443
415,500,-7953.569220655882,1396.8845034281976,-15971.1597752607,-5676.133705056892
416,500,-7899.6123106698515,1087.889717394879,-15342.08352287524,-5530.847165118572
417,500,-7858.9062325505965,1037.1323933354672,-15187.178261893332,-5732.021305179149
418,500,-7972.565499967902,1251.8695578983425,-15573.809765389253,-5796.034501434898
419,500,-7954.427060947556,1210.703475957252,-16390.91306031976,-5150.665553953365
420,500,-7903.761480457924,1118.8026991085808,-16591.190929656495,-5964.517936115646
421,500,-7908.250617467563,1253.0858949043838,-15908.180690981253,-5621.900226850115
422,500,-7909.145506908311,1185.8237698274563,-15904.698661784632,-5428.490627387994
423,500,-7913.0085066140555,1131.133482926047,-15867.83236196289,-5949.807948228955
424,500,-7890.455549205474,1262.1799193811207,-15222.143977396961,-5720.1051681087065
425,500,-7878.386671467048,1091.596805295717,-15844.283322042882,-5602.583916400006
426,500,-7825.794752576351,1046.1902821880285,-16045.241799336005,-5853.752086866435
427,500,-8002.944755947217,1423.1156887453083,-16535.752006379662,-5583.475651230178
428,500,-7902.332697816594,1158.4569068079422,-16004.60450950019,-5737.0266897953015
429,500,-7942.586497969145,1161.9136334478583,-15688.846383575006,-5760.719786585489
430,500,-7954.141167587338,1314.7672367487116,-16062.069331809118,-5832.017385074827
431,500,-7931.083356492689,1160.806298969041,-15961.123274522255,-5649.093168364843
432,500,-7962.715852508323,1281.5843716561114,-16121.789221577716,-5584.7579135996
433,500,-7921.467616042168,1142.7124423365751,-15375.848060791668,-5915.5966340358445
434,500,-7844.434911022976,1086.9524906565155,-16409.086383750928,-5520.646433967182
435,500,-7933.134765918435,1284.457434797639,-15647.894163559762,-5836.61576892714
436,500,-7978.065300061492,1034.422724478496,-15392.64849988982,-6125.507463282272
437,500,-7882.487312763944,1175.1265240629286,-16146.48898552982,-5868.636164083093
438,500,-7999.987409258395,1224.5223725045255,-15156.67048579361,-5977.539051322898
439,500,-7916.795324048993,1268.9149719765162,-15788.362705941046,-5641.612694531612
440,500,-7966.898912154017,1178.6290445886307,-15632.901190200111,-6005.814559122373
441,500,-7885.556843751628,1157.3739604932762,-15923.880141352949,-5530.111255964786
442,500,-7938.580982736031,1290.576737421316,-16136.816610281376,-5826.188220979298
443,500,-7920.069957682596,1136.3208862077022,-15349.572600492847,-5558.527932862718
444,500,-7912.013564795092,1193.8658433152852,-15738.417259286132,-5842.004960720604
445,500,-8004.584157133421,1301.2201625854495,-16631.729736276946,-5661.60400648476
446,500,-7872.481874255877,984.0772848100612,-15308.898620912887,-5206.7413486066935
447,500,-7942.342775257347,1141.222235333928,-15322.525385281619,-5497.805546901897
448,500,-8009.078734875185,1257.9385794174652,-15713.488450797164,-5720.848247860928
449,500,-7958.129832288531,1219.2775539582062,-15756.031617800589,-5555.344677323284
450,500,-7899.901543374152,1104.7630322969492,-15718.08981839612,-5681.9794710554015
451,500,-7875.182947283812,1166.8415728964585,-15674.512766248075,-5748.307622362827
452,500,-8006.389922996613,1288.6570393465065,-15661.551128777322,-5965.596870257989
453,500,-7838.226613031539,1017.696491974037,-15139.331501163088,-5800.417940362982
454,500,-7961.882118149596,1072.992030218527,-15701.65869239448,-6061.241365932619
455,500,-7894.434143426196,1139.4559714620207,-15654.68063607121,-5573.891285549287
456,500,-7977.4989671113135,1151.1118510052847,-15476.325572161946,-5512.365732744922
457,500,-7906.805634342614,1111.1189415322883,-15843.196757130218,-6099.1221443333225
458,500,-7910.1770897166725,1229.803428006849,-15114.996992888027,-5085.331899053733
459,500,-8001.068585247498,1159.697338080155,-16276.762804002778,-5674.297527343805
460,500,-8013.840455304235,1261.6712105996241,-15518.492626119212,-5549.065494730177
461,500,-7948.213262997807,1221.411787999709,-15511.688117689177,-5556.842168963585
462,500,-8050.495177797142,1420.5516913703823,-16024.243882301695,-5455.477472680035
463,500,-7914.227322920744,1146.4525184867916,-15815.706861823637,-5487.672573552743
464,500,-7895.811106298972,1058.2883239455434,-15741.591264075605,-5623.484653541932
465,500,-7931.4917246873465,1344.7765600690643,-15567.181158142213,-5696.557192755018
466,500,-7878.766159991861,1042.2666511128577,-15619.792467860674,-5483.431536898863
467,500,-7970.8662211960245,1276.7714189181286,-15892.388451099072,-5645.327750786837
468,500,-7921.529287378268,1182.0009877166706,-15633.374984679502,-5595.025807089031
469,500,-7880.015851618031,1022.5399159937363,-15035.671238449107,-5673.383951395294
470,500,-7895.937453058493,1110.69744262486,-15129.047518435304,-5310.5109443756755
471,500,-7994.200356668548,1393.6949159645403,-16133.181484523733,-5899.478297983192
472,500,-7974.918885287151,1221.507547730917,-15576.91418405161,-5465.079049231061
473,500,-7897.386529892855,1076.2771621124846,-15314.749093208156,-5563.118135932342
474,500,-7972.107402598201,1311.4402793770064,-15816.272350632851,-5767.945472324305
475,500,-7880.403223087687,1122.895295616769,-15371.951398611043,-5339.509478264804
476,500,-7991.357532140926,1196.7307132690491,-15815.612257324075,-5852.053928056461
477,500,-7911.693059661373,1077.788978992846,-15913.131315230163,-5702.631884310387
478,500,-7947.3028304102045,1232.9277721550266,-15601.073316301705,-5953.272366356296
479,500,-7991.373164967111,1298.2670477270083,-15226.903799597396,-5970.378780528358
480,500,-7963.093961299099,1210.9049409087743,-15608.478623140047,-5842.646970606965
481,500,-7953.774731031153,1209.7919951608712,-16369.935603775919,-6121.92243064063
482,500,-7916.475150036202,1330.8200676524389,-15701.201081362791,-5613.263139982819
483,500,-7867.000412723367,1110.7648858013015,-15253.098421134424,-5652.393463674767
484,500,-7848.277409496248,1125.9758497803366,-16097.415925881103,-4967.663942545129
485,500,-7901.234587574894,1154.8684750723085,-15639.291749460617,-5703.6620500357485
486,500,-7888.22665460608,1030.419899420886,-15491.527897874348,-5808.408621118585
487,500,-7860.784513460215,985.2616481246777,-14907.311743836453,-5696.035909108175
488,500,-8063.151176181396,1423.0810832958275,-15438.800552550747,-5904.369906955125
489,500,-7974.692666741331,1167.9651792283282,-15300.322555522309,-5523.461912416915
490,500,-7902.805158183348,1010.8950240628211,-15087.607953222538,-6083.925592449492
491,500,-8012.851702170424,1213.605658267212,-16129.862684557127,-5825.2139303368
492,500,-7916.020015722225,1121.7561472163684,-15693.496983368726,-5921.257391558388
493,500,-8007.902093009913,1295.9682358497191,-15613.89385599807,-5771.872781013886
494,500,-7937.38109320068,1316.2110370947005,-16547.99966584714,-5679.475146471079
495,500,-7923.617202788344,1168.2581947752255,-15687.356623248143,-5743.502741168438
496,500,-7897.461705784121,1050.2548580505272,-15140.416721331498,-5628.367927328915
497,500,-7905.496899962829,1104.0280978733674,-15231.62823484838,-5672.843886954616
498,500,-7867.731315671172,1085.0756556886538,-15594.122673063368,-5931.216867395771
499,500,-7903.662939895655,1230.7008721377779,-15792.718514349926,-5411.230339979595
500,500,-7980.396667961314,1311.1644939950065,-16119.625452021757,-5338.982216112576
501,500,-8001.002314557385,1377.2413325968591,-15842.733639801756,-5910.212635173069
502,500,-7942.612030195447,988.222698661574,-15091.171619967508,-5440.285153469538
503,500,-7915.188298624847,1183.2915160721552,-15574.15918768057,-5877.39767035503
504,500,-7978.660766186323,1150.4150327743578,-15867.611505563593,-6064.001571998442
505,500,-7943.5289265415795,1292.5420723624989,-15423.356841115392,-5592.582257277032
506,500,-8011.806568836742,1391.1284441465434,-15413.962572152417,-5687.8662965798085
507,500,-7988.774614314241,1303.2209118767007,-15538.958790174313,-5239.755396262399
508,500,-7912.408735183051,1007.3118741989377,-15880.957953096193,-5465.125573559728
509,500,-7985.769975171636,1226.0556423651722,-15950.727535928894,-5499.062843859618
510,500,-7892.74234460209,1231.0588141788617,-15850.162036693824,-5549.142238712149
511,500,-7982.691844819654,1322.908089218277,-15723.960166933422,-6067.436421688768
512,500,-7895.510463231307,1144.2260191439761,-15329.982426586741,-5862.8828595300665
513,500,-7989.577106893857,1331.8407153485475,-16020.93879546437,-5725.44352347358
514,500,-7909.255531319402,1174.7597891005873,-15244.85254840954,-5332.455371804662
515,500,-7984.8324044244955,1187.311793104328,-15716.225235113492,-5824.2687307976685
516,500,-7931.750571529854,1026.8972839133626,-14846.073182957403,-5585.728243486707
517,500,-7922.517453008923,1136.5191305143808,-15234.183825015265,-5766.746517306159
518,500,-7976.353751207366,1120.2195093445844,-16035.101172596731,-5879.446945823112
519,500,-7870.414081899006,1069.146997178114,-15165.195207372084,-5649.0762742221505
520,500,-7903.029113409911,1130.4868734314564,-15657.550088697308,-5969.359967659926
521,500,-7987.3982289334235,1177.16897425946,-16117.739867528036,-5846.324541794526
522,500,-7911.081136857057,1187.7874495142107,-14974.741707375326,-5682.820420956457
523,500,-7839.2726816587265,1089.3808798298687,-16243.46694500932,-5373.030877210958
524,500,-7967.042173048761,1094.0498194658599,-15789.088834380012,-6211.895619645287
525,500,-7926.901933715603,1075.3903441770292,-15595.660054763404,-5769.375401627048
526,500,-7800.26496605135,884.9223285075494,-14801.268920428149,-5763.420219495926
527,500,-7997.9549182377505,1238.788428006393,-15993.172855435836,-6164.877149874407
528,500,-7958.912340987426,1194.770044868078,-15605.564720447723,-5959.249704723637
529,500,-7910.559227262787,1172.8244606995497,-15517.497265486705,-5287.78069281195
530,500,-7840.51956431556,1052.964208459219,-15285.256265878334,-5684.925939819636
531,500,-7847.347351254733,1077.2403131649537,-14974.296052582833,-5662.442422878007
532,500,-7917.974323450936,1200.7076652837482,-16505.955399640654,-5761.899756200488
533,500,-7866.968547481852,959.6917016223733,-15388.813810483669,-5257.363446840109
534,500,-7870.2258365661,1123.851242746108,-15306.171686266502,-5575.479663312196
535,500,-7863.386596328572,1132.7814820196118,-15476.757493284289,-5730.167263603818
536,500,-8005.152104869298,1190.2378311399732,-15506.064307026554,-5343.1487817447505
537,500,-7930.137553239115,1239.9847036483911,-15454.083380898393,-5564.275665973897
538,500,-7973.03319726334,1263.1966171452311,-15480.892372058675,-5052.0927811590245
539,500,-7920.7581037292375,1154.89699475792,-14992.015570225829,-5656.892373473321
540,500,-7990.109553548223,1336.9101134353043,-15952.948339011084,-5613.480285855635
541,500,-7892.095290195531,1166.495058434354,-15451.319620682878,-5587.997986767796
542,500,-7980.003163829547,1087.1239814532196,-15292.491122632919,-6079.664656749855
543,500,-7938.641699524351,1245.6242096738497,-15576.489674173548,-5808.786817352689
544,500,-7910.190460403638,1214.0152323098303,-15234.30376122027,-5412.2893087756
545,500,-7860.429538530322,1145.8490857360252,-16062.466911565254,-5609.027677552355
546,500,-8017.777508147743,1285.932557990565,-15684.756329239966,-5738.106509732291
547,500,-8013.80523972172,1454.3420198111642,-15578.421138586496,-5529.134832100004
548,500,-7982.1630809472945,1314.6060291288127,-15689.822349937149,-5884.026455734002
549,500,-7930.011026155773,1130.0657840105641,-16159.227424782808,-5646.404317931121
550,500,-7949.368323855493,1242.3213198504077,-15598.687462261045,-5716.222474976231
551,500,-7971.068467191296,1334.9115575351668,-15469.69887964387,-5784.074230613858
552,500,-7950.764939646739,1203.9311711898015,-15215.694614733573,-5393.64187237125
553,500,-7900.47374149592,984.9738556168937,-15092.772144137742,-5481.609795725089
554,500,-7919.490806768438,1275.0371763627477,-15733.476933768325,-5946.391305849969
555,500,-7972.620605703969,1183.5333825980708,-15700.62663242609,-5408.329653436475
556,500,-7911.2027233081,1156.6362079088963,-15970.03784277834,-5310.006487672002
557,500,-7896.811027299126,1106.5651038343753,-15952.380979502926,-5801.902433271962
558,500,-7881.849560334381,1050.4759030931946,-15125.962889467304,-5979.247533980164
559,500,-7816.452095328368,942.8453095130038,-15754.145800372871,-5884.350824929642
560,500,-8007.266634783276,1269.8031929491299,-16525.170074896967,-5699.854330265718
561,500,-7934.019226258919,1029.3586333765622,-15709.2499189191,-5328.218509090233
562,500,-7959.747531156049,1093.2859405620516,-15871.389023435046,-5744.018492583421
563,500,-7869.676447952021,1152.2156888694715,-15507.753536605469,-5389.274189466988
564,500,-7889.467574788744,1057.0436948852039,-14617.440989329125,-5785.497777426955
565,500,-7874.223186219027,1073.3859982409851,-15650.098625381472,-5612.819968414075
566,500,-7909.718987718312,1171.4308729985407,-15878.364209581734,-6037.914765754189
567,500,-7929.284739877697,1194.0099148498948,-15935.546533347722,-5050.741440612169
568,500,-7953.869276141869,1106.159880104325,-15074.43791878015,-5985.786284750301
569,500,-7985.602207806838,1273.8461332789875,-15952.586215806097,-5908.862653327471
570,500,-8043.693598914098,1439.1530734902783,-16428.436553038788,-5849.249076118472
571,500,-7875.977135162797,989.9697603166233,-16018.679082111401,-5469.319803091553
572,500,-7970.513338220556,1088.7850860661629,-15635.951505614768,-5643.7338017874445
573,500,-8025.292133747626,1347.6486429377592,-15296.355670835139,-5898.74399003233
574,500,-7927.228724400337,1227.5579967887406,-16003.427910169115,-5791.737673410278
575,500,-7972.329098383416,1288.280668057186,-15796.218879156233,-5849.304157064362
576,500,-7928.228244106887,1178.286827123981,-15275.519955243304,-5593.425096594357
577,500,-7897.840910707124,1103.1780983710578,-15357.736621984735,-5571.540581707475
578,500,-7879.790605345296,1230.3285088068133,-15937.46705272263,-4899.418207313289
579,500,-7954.334312818044,1122.6283774590574,-15568.450795163482,-5934.369064002845
580,500,-7960.767656406457,1222.7019456541964,-16398.14557089442,-5756.784304025576
581,500,-7825.789285648907,1061.8530584882371,-15460.859432121859,-5603.417786496639
582,500,-8012.398162118539,1362.7023420094872,-15761.95002977119,-5517.358391031815
583,500,-7924.917090566734,1064.3615660471592,-14877.86360381456,-6032.05344260391
584,500,-7988.4275802745005,1228.1745396182987,-15417.652213499012,-5693.898615314502
585,500,-7943.561723075424,1066.0825629871915,-16803.43180085508,-5771.348841889359
586,500,-7900.313144466823,953.3621674372495,-14849.322719512511,-5402.680462346961
587,500,-7889.236025889461,1144.6616074939725,-15254.265216885822,-5460.7952502548815
588,500,-7928.282451200959,1116.1946183392247,-15580.128581843452,-5938.651774487207
589,500,-8001.7396870144485,1229.4198380826006,-15348.066781933047,-5748.651724505215
590,500,-8006.156350170452,1321.3191978508119,-15330.900814992541,-5536.140910095297
591,500,-7947.995747486547,1209.755803493974,-16186.722730906526,-5500.129814548092
592,500,-7864.983410560986,1025.8826220949702,-16221.671645071643,-5957.669427149375
593,500,-7913.207537145951,1187.1263929381719,-16206.352572664813,-5432.607288614677
594,500,-7947.487863032968,1216.9467454609003,-15729.612617911382,-5681.252623183167
595,500,-7957.340197069612,1195.5009480335866,-15262.94693170858,-5496.344814358786
596,500,-7942.606995108552,1100.253922798332,-15648.734929869122,-5552.80954389655
597,500,-7926.870984708304,1229.1991363305674,-15965.983557144902,-5103.324788229244
598,500,-7957.623796378545,1160.032130187997,-15489.15760424999,-5886.21810054621
599,500,-7960.77170045118,1193.2390827046656,-15390.46916023005,-5741.763589019455
600,500,-7864.315289366107,1027.5759498461866,-15323.16764681032,-5297.82650219171
601,500,-7845.251015411802,1043.6871469401144,-14902.151591436821,-5856.8988675972505
602,500,-7998.36443686901,1256.7248186632241,-15888.18853538205,-5377.046315102891
603,500,-7961.566633703061,1225.33021537657,-15241.454913247635,-5480.920073148949
604,500,-7975.700012622235,1164.614643221056,-15970.358166989045,-5258.99350760581
605,500,-7881.424367774248,1019.3146593680015,-14811.335653107884,-5640.218155401902
606,500,-7919.518680742735,1171.8751359717894,-16200.426664574468,-5978.51525377447
607,500,-7877.011168126442,1058.6348310579697,-15652.042196254068,-5926.023993733291
608,500,-7893.925874565502,1103.4237512221484,-15118.560128477871,-5829.507418298468
609,500,-7920.786922457212,1123.7312436089092,-15259.251439446036,-5211.362731772953
610,500,-7892.996431900492,1126.7073741594725,-15774.401488968226,-5468.39665590189
611,500,-7910.042118779485,1071.9138423597924,-15393.040627777262,-5362.363206579108
612,500,-7996.753387635074,1266.328012950277,-15958.000290080588,-5703.238457074225
613,500,-7951.408655913966,1313.2106993778496,-15856.70004544085,-5633.669420850844
614,500,-7864.878151624549,910.2409591541337,-14726.86630180598,-5876.592909151593
615,500,-8007.372950757019,1423.2742938288511,-16768.13213898404,-5857.257182964329
616,500,-7877.934259311214,1168.7902337189312,-16238.33459548235,-5703.117080849624
617,500,-7956.190592934575,1214.2190815505946,-15139.372004047746,-5714.939223706222
618,500,-7898.938279690584,1199.4335284900505,-15874.183673615862,-5386.742284876367
619,500,-7927.795514614944,1193.497030717934,-15440.45159115957,-5228.9990683658525
620,500,-7967.88125109584,1061.9337205848424,-15945.990576000166,-6058.5915655643785
621,500,-7888.923959377767,1045.7682862464694,-14665.736873440721,-5348.707374894892
622,500,-7868.375658540473,1121.7631713319859,-15340.91105530001,-5556.154089866554
623,500,-7925.0238647363485,1220.2519239663825,-15579.956072407087,-5858.04333989342
624,500,-7976.540113756392,1185.3136831932054,-15959.33149225605,-5655.593198749698
625,500,-7876.802880484376,1097.6976273880664,-15379.018010267924,-5555.56846938742
626,500,-8056.305500162113,1427.1396027966953,-16344.771122417273,-5267.654162418126
627,500,-7948.890860129947,1260.0525975341068,-15813.57315970465,-5034.871352771961
628,500,-8007.098080472834,1319.7124010610407,-16005.656826820787,-6175.3400751981735
629,500,-7914.557313783927,1055.675894106892,-15897.062800726859,-5990.132655320593
630,500,-7959.5679499212965,1217.7027538088248,-16101.736102878198,-5594.114118331467
631,500,-7896.562176384414,1120.1429581645689,-15136.97220394788,-5837.13657496943
632,500,-7999.611415954737,1379.767097280744,-15959.731902551974,-4917.523354382195
633,500,-7893.206965775594,1205.053885761126,-16131.340113080005,-5555.427591901446
634,500,-7968.973276572715,1138.891855036625,-16103.32717291211,-5581.9140099766355
635,500,-7908.113041889557,1174.4543078196682,-15775.504420810603,-5669.693024268907
636,500,-7970.545935183138,1201.0539985428466,-15222.578334588785,-5967.832630050179
637,500,-7937.255079819433,1291.2830770395951,-15443.138866819038,-5722.996032555362
638,500,-7941.082955951708,1212.6722424736545,-15851.565459539106,-5935.045946092112
639,500,-7862.104666610378,1036.4348806596083,-15252.752563669239,-5865.311212982274
640,500,-7924.93098848233,1006.1368766041152,-15430.864608033618,-5400.161572535256
641,500,-8006.790063180838,1296.9035851538283,-15575.75738556941,-4876.628186729495
642,500,-7874.723244174725,1022.5604524362012,-14865.87883001086,-5896.888859871184
643,500,-8080.674549670855,1516.866874551358,-15913.728258850251,-5778.109163744823
644,500,-7962.542141913825,1294.1710532505172,-16608.685595669485,-5734.6970944588775
645,500,-7813.901039822886,1056.9778988593016,-15953.261666677248,-5974.656702871545
646,500,-7933.707439808511,1104.962136764688,-16260.35926798025,-5800.328101146368
647,500,-8030.896637215943,1282.2932072472172,-16078.797660983551,-6067.759312036296
648,500,-7963.835170264729,1197.4079184337722,-16212.252098973675,-5295.738886047103
649,500,-7973.428049462863,1289.2180994616701,-15948.198190910049,-5842.684196463886
650,500,-7916.346541207801,1125.6386536755979,-15749.728317860825,-5956.614045281159
651,500,-7955.445469030662,1329.189949309719,-16587.344278391767,-5147.643754305028
652,500,-7830.017398656418,1025.1542849345415,-14325.30853200293,-5587.896356569795
653,500,-7861.37132305108,1066.312847410582,-15306.513462487632,-5269.133985643346
654,500,-8018.825170198394,1281.4680291950938,-16241.748621006835,-5845.162259411074
655,500,-7965.925378036943,1203.987729475629,-15247.122415186072,-5414.972760870498
656,500,-8028.149183632933,1262.341640149806,-15393.599332820228,-6100.426715603527
657,500,-7952.254041337408,1184.2746879942874,-15262.051824487658,-5014.534800358057
658,500,-7975.8246306774345,1256.0604993256577,-15664.124907765887,-5645.386850635978
659,500,-7979.301595436072,1260.5630588469157,-15255.783426256588,-5616.901232072289
660,500,-7990.793258176554,1148.240120694613,-16004.088652366865,-5824.741923871673
661,500,-7893.2457228403855,1199.1615144240905,-16383.01052154585,-5502.8520001730285
662,500,-7945.48841615589,1021.9494363270308,-15712.997833216028,-5974.877348478874
663,500,-7959.94761322408,1244.6481748994188,-15766.297332131424,-5596.79270534455
664,500,-7854.767403822453,1011.5000106165753,-15209.54044748833,-5755.617874676992
665,500,-7920.115441433869,1313.7227939688296,-16155.305622072157,-5330.054504354763
666,500,-7906.428043541307,1055.7462297408495,-15315.918362461709,-5983.29959664975
667,500,-7910.027961022021,1162.6535792668353,-16351.473491158884,-5989.937706311147
668,500,-7917.7253766853255,1126.9276918881499,-16211.623303205142,-5437.650758794423
669,500,-7903.812778670233,1075.7592454299588,-15227.469530221113,-5716.002755442812
670,500,-7859.487946367196,1030.3357150844054,-16106.772922842682,-5596.22129322273
671,500,-7988.958149685967,1229.9769162968673,-15685.460141825728,-5506.232272364617
672,500,-7896.8557652027575,1067.5164988460506,-14933.559985204216,-5488.961952020363
673,500,-7977.339299143418,1215.006660634052,-15554.275421122395,-5319.493470523472
674,500,-7939.97128574212,1218.6619043871754,-15858.653476299267,-5444.901459241344
675,500,-7893.395597258858,1080.1285865478785,-16801.63848809307,-5852.432115933048
676,500,-7868.390701192502,1004.1184639960087,-15957.501238953802,-5665.441363288313
677,500,-7989.8879897866755,1318.1144067651167,-16288.383830942068,-5438.322697760188
678,500,-7988.6413723391925,1245.195898827494,-15575.1730387727,-5843.390922843795
679,500,-7902.891310865658,1044.854512694672,-14583.604159939947,-5930.440643660341
680,500,-7920.967141545864,1196.4140952669943,-16129.526362664523,-5723.910810552144
681,500,-8000.928826533759,1266.632079794183,-16107.778472216427,-5680.352463859971
682,500,-7960.788488108398,1122.244455015724,-15070.324161379645,-5575.696407953807
683,500,-7920.282877196552,1187.2189069869687,-16566.85394296293,-5756.085314337921
684,500,-7897.272136087935,1033.48461375183,-16468.353360026587,-5391.10277908854
685,500,-7944.063154977107,1130.5545398086863,-15007.83924552332,-5477.013749191776
686,500,-7912.60399405268,1319.3215288725416,-16053.457024162539,-5734.0876493131345
687,500,-7975.922287165688,1288.0569734892972,-16492.413683801155,-5644.511820063646
688,500,-7882.920612021541,1093.2698785045593,-15884.608632255704,-5636.09159236348
689,500,-7894.657870989705,1037.2724491495128,-15680.624307564654,-6323.675549456741
690,500,-7914.342474166622,1113.0862551778866,-14839.093119001807,-5577.954849342082
691,500,-7883.079646016892,970.7215614089127,-16710.761289693583,-5847.559566347279
692,500,-7930.934180201981,1179.1316423265723,-15535.118029710462,-4869.109609016419
693,500,-7913.589727694172,1110.4563990833274,-14638.154576211562,-5437.625109186571
694,500,-8078.78022876238,1588.6541186187887,-16324.385211814175,-5765.106445924882
695,500,-7822.582245005739,885.8990532133997,-14699.571854763253,-5544.857221884276
696,500,-8003.574285646833,1272.053095661279,-15992.476780690233,-5020.699581473833
697,500,-7922.897858278555,1110.1165329552143,-15354.92864867698,-6144.555061359357
698,500,-7946.121152517361,1139.7169912794998,-15663.299767959685,-6026.065325287967
