gen,nevals,avg,std,min,max
29,500,1.4391831396458235,0.09160552982498192,0.8280327495632702,1.5882984867611665
30,500,1.4407316552692695,0.09562799679030955,0.39571480950654603,1.6023017900445837
31,500,1.4440814437959744,0.07935433852558973,0.8669601833142693,1.5844415516125057
32,500,1.4363118860249706,0.10981164120100043,0.4123508330818442,1.6330980728626217
33,500,1.4387977995061356,0.10097263567131527,0.8269923311179845,1.6491134907516742
34,500,1.4451580252679523,0.08816183717207743,0.8279178605001778,1.6316423080395057
35,500,1.453763955173156,0.08021473467633057,0.7762954402133964,1.65495405790456
36,500,1.4567563227320095,0.10607361657229543,0.3779726182957711,1.659627405733832
37,500,1.4695406808807503,0.11315572384364045,0.6093106421922065,1.771767824871801
38,500,1.4744533413678262,0.12475521298363171,0.38653770768266493,1.788755263625117
39,500,1.4919605540728509,0.1278433055449216,0.35031287401389877,1.8389234895467717
40,500,1.5124817775476271,0.1564272778482283,-0.06560451423656702,2.0263105587609056
41,500,1.5639441611815406,0.15021039615536308,0.5464947984636422,2.032511744166258
42,500,1.6270800876656488,0.16090046270682756,0.46397861243924776,1.9859036120569253
43,500,1.68093826713925,0.23629828349785015,-0.2469799539571258,2.031257293380456
44,500,1.727067168315642,0.2311637591209664,0.04853997069380417,2.1737576647375993
45,500,1.7717616748188265,0.26129957936162973,-0.5848895254846862,2.1809158778470876
46,500,1.7960719965094931,0.23950466728813086,-0.4635511968386178,2.1735884337169495
47,500,1.8047675305772861,0.23496590839112413,-0.16554410167177708,2.2390418896918383
48,500,1.799145937383059,0.29383366358083557,-0.6612282821134071,2.1961361636182644
49,500,1.8339019853076197,0.24925569459551677,-0.5533389638480636,2.236050249642395
50,500,1.8571000105872795,0.32050038918902707,-1.179868329062712,2.2735254861155654
51,500,1.8756486378793418,0.24836284727211974,-0.0044561525493508084,2.2945582007304464
52,500,1.9067019076513883,0.30857451939427444,-1.122537007972256,2.319241988124801
53,500,1.934870117622724,0.2341681258520631,-0.41830454443173465,2.2643084782862677
54,500,1.9056924339494847,0.3583125474597786,-1.2076072500079067,2.29802773779444
55,500,1.9068021070786467,0.3122719556457518,-0.697638730426507,2.3727559193138275
56,500,1.920891754550778,0.26533034925753185,-1.0282871771790543,2.262108013486908
57,500,1.896298043331621,0.39125555131173023,-1.3639095194649797,2.3101488966910066
58,500,1.9096842384711872,0.33280895492977697,-1.16151423442937,2.3341082834462883
59,500,1.9269364511894465,0.2889605483316898,-0.7478235159753127,2.364007665711641
60,500,1.9250010863297462,0.2740476903277524,-1.1054619518735977,2.3867077093478697
61,500,1.9272943617946763,0.32405998930785557,-1.0086235138751178,2.3381714452532028
62,500,1.9326382480887867,0.30496456813953915,-1.2388486636873908,2.3970529958895446
63,500,1.899487537102672,0.37753912791814326,-1.3685361876193538,2.4332956619556496
64,500,1.9262136774038714,0.2883753510200101,-0.5698303040166367,2.308843664922464
65,500,1.9060799068183332,0.35426859102128944,-1.0723365850603348,2.371284592703524
66,500,1.9227517128893712,0.33713531240731265,-1.1864114178198926,2.3218574773556235
67,500,1.9280321722648268,0.3353836593371708,-1.5942801945095153,2.320140254404395
68,500,1.9018453343486086,0.3746912230236113,-1.1344991400962352,2.2613818625814646
69,500,1.940571460394528,0.30698501046173277,-1.0872508188978451,2.3501709648423947
70,500,1.9248212777421028,0.3351590315523924,-1.2110892893975975,2.4804952100368256
71,500,1.9333405376826722,0.3205326770920178,-1.0157353125702682,2.52299247493658
72,500,1.9670056913430176,0.3213599799418103,-1.2324038748589587,2.500654964209601
73,500,1.9449882113799477,0.449079426427692,-2.119911813022104,2.5255214973712796
74,500,2.0088329491837777,0.33966319001023604,-1.8969227230050543,2.468337957108774
75,500,2.00546203176153,0.3823292355899603,-1.92116544968402,2.5953720773317293
76,500,1.988134867611099,0.4561468517976636,-1.93010864217294,2.5704101092899245
77,500,2.0219148826691495,0.3569800217883013,-1.3798643850483134,2.5690512468333773
78,500,2.0141363184615146,0.3887259467846028,-1.683849482565495,2.754552002023782
79,500,2.041715853050948,0.4143847819695027,-1.9064141640232273,2.674797197436937
80,500,2.064039458872092,0.4459233308632865,-2.4777147037682172,2.8076102745680958
81,500,2.0881673998080137,0.5553662733137288,-2.172377620212013,2.731699300174628
82,500,2.1001099589465704,0.40543021410445457,-1.8610854484432484,2.904714666511944
83,500,2.1236456267636736,0.3799939215459122,-1.6265516804706095,2.7082130172406207
84,500,2.141314501450666,0.3846309667201955,-1.9482466582958846,2.804699419376061
85,500,2.1032094452187686,0.46923860835316433,-2.0060605799212747,2.6837419231659956
86,500,2.139445074052461,0.4120993558683682,-1.7468301578212864,2.7147728050562625
87,500,2.1235933277585475,0.4063711629165013,-1.435456849882857,2.8048166287289105
88,500,2.1150659164100913,0.47884331892320464,-3.2844786088050766,2.832930375680058
89,500,2.1007751487168425,0.5102904400123854,-2.2406750076943007,2.7335593986690285
90,500,2.1416309142969348,0.4703419674545607,-2.6435101622095685,2.716065648608092
91,500,2.0840603604541728,0.6480355264182438,-2.621517663638631,2.836136581548989
92,500,2.145760164617659,0.5378415078598978,-3.220638040475035,2.932592320929967
93,500,2.120929330795263,0.7069883894496789,-3.1395337150319946,2.798595381050691
94,500,2.2103808589665994,0.5102190662312529,-2.880502466121965,2.8512669507144475
95,500,2.1737991773008427,0.6796928860823038,-3.461158393960994,2.9069169435937274
96,500,2.2141942588761605,0.6471011903397789,-3.214759271265707,2.8784188598811626
97,500,2.200519324843152,0.7086179304907696,-3.5529791062359566,2.9139518465262753
98,500,2.2071129246928454,0.5861905061144768,-3.279587356096261,2.9512243632901796
99,500,2.240833844022906,0.5286456983073108,-1.9764494352591495,3.075574456329142
100,500,2.223084816013391,0.6834576217047859,-3.2475267186232712,2.939778390810768
101,500,2.2049492953682654,0.6524070631628867,-3.162002863011494,2.9401460318257064
102,500,2.2332288210344586,0.543093078909018,-2.3110343200724466,3.132081679352333
103,500,2.252872227037401,0.568288678289915,-3.111951007902287,2.9134737500619687
104,500,2.2327662367654315,0.6191820550328282,-3.367398669891481,3.0555550537973764
105,500,2.2183306465156467,0.6736447019671559,-3.5777484618609128,3.026405622943475
106,500,2.2265185861360086,0.6824857736056295,-3.520057169073504,3.1562895130982715
107,500,2.2552116864073133,0.6559197874893665,-3.4428800075699932,3.0565134280808346
108,500,2.2836844994738934,0.5239712725209985,-3.7907755670581063,3.250697747576402
109,500,2.2390457223356126,0.7838070941722453,-3.819503900813929,3.107821574558139
110,500,2.2860091170370422,0.676405996751564,-4.086894426034684,3.2043565821897553
111,500,2.3291890669302884,0.5367709038911495,-2.438773189180552,3.1164459788428927
112,500,2.347372117800516,0.6350545177608584,-3.5849821678520173,3.0940278760585698
113,500,2.3283597118680945,0.6851578816669388,-3.4144314926258743,3.3278199835629785
114,500,2.3389068908197883,0.6576452319753893,-3.394125068941076,3.1878926240726058
115,500,2.3487924927178057,0.5731431538162554,-2.583421209410248,3.1626245255824363
116,500,2.341092123898387,0.7209842131584013,-3.9240276601651303,3.131940516843178
117,500,2.3595485366552262,0.4547539102679269,-0.8471912942864959,3.260134101589833
118,500,2.357776141716757,0.5704690148446951,-2.58397790490156,3.1247348216146746
119,500,2.327955901204601,0.7322039857776588,-3.2917105227077648,3.157433041308948
120,500,2.331236565180186,0.6259806470149019,-2.7350708451350676,3.1145995540872957
121,500,2.375240234736448,0.6215214468643745,-3.563734705330053,3.2157059921936897
122,500,2.3713030145498943,0.5663657396553445,-2.7604396708405914,3.3121922510076076
123,500,2.337704950182282,0.6672138114658736,-2.8139221118386337,3.2212804037770733
124,500,2.3716886867254234,0.6064039189415609,-3.994183862496244,3.163665906827203
125,500,2.3483401072709196,0.6568175328313898,-2.809855786195016,3.2150342292430087
126,500,2.3944233409503344,0.5295583016981266,-4.076645931460229,3.315301286417326
127,500,2.3900301850835444,0.5195915690124734,-2.0535971580525882,3.237751452553715
128,500,2.4074062541496426,0.42743149978738787,-1.1839195594843512,3.120732879709874
129,500,2.355341250528741,0.6582209536638655,-3.4343487761875116,3.1747304718309306
130,500,2.3559193271168444,0.6753364397665162,-2.735926556447228,3.140473234799512
131,500,2.3641799835586763,0.5212161194732448,-3.8027121991707586,3.191349916937329
132,500,2.410634471623318,0.45912967367217977,-2.494165269862122,3.0885767286468138
133,500,2.370412969129055,0.6065473655433296,-2.760140819032568,3.0909732447096685
134,500,2.3791645590170853,0.5610638002996561,-2.408101516479861,3.1893055086210906
135,500,2.351132174952939,0.6184879662663946,-2.8870337732611153,3.2923795647673524
136,500,2.337621408994683,0.7337588379182379,-3.6460141350708093,3.179768234437229
137,500,2.3301324443372344,0.8173070068001066,-3.4167998232440118,3.2063959336045675
138,500,2.3969386726450157,0.7541711493300058,-4.029678853126085,3.2716412258793186
139,500,2.3764951708130067,0.8026936665930761,-3.7676157351977544,3.256030828426444
140,500,2.4369173158233752,0.7649415317984225,-3.906847450421787,3.2698916291793267
141,500,2.494758238256865,0.5990519102854929,-2.5380846471936787,3.3215529527859764
142,500,2.511384449086998,0.7214608122320428,-3.923373123855464,3.4381193219225517
143,500,2.5559645612921256,0.6317573051167144,-2.392801166403761,3.364099871489079
144,500,2.5554893229609688,0.6390687493417979,-2.734517715712231,3.32193525567362
145,500,2.5366959753929397,0.8133860814926581,-3.9808511737175514,3.588778061827324
146,500,2.6538849126338495,0.6084064577472386,-2.7898839417421577,3.4452010707476886
147,500,2.6759736905619183,0.6374001044274996,-3.7018503396824065,3.4368093352996545
148,500,2.679603579703302,0.6805108723240224,-2.6473716207591265,3.490841522411338
149,500,2.6332725389369624,0.7330332459914557,-3.625782484206853,3.440401481739863
150,500,2.6393771104361456,0.800868384559359,-3.853570698727689,3.4648481002500917
151,500,2.7234115673721524,0.6216757298836152,-3.102693283790944,3.4679208691964076
152,500,2.6350283235149243,0.8073468480839602,-4.583026812777707,3.508875112821014
153,500,2.7135403887811034,0.6030177300426752,-2.9564779566067667,3.5534868368899
154,500,2.6933582408333367,0.6081259921071963,-3.043050781103978,3.3620694290904276
155,500,2.677266325120547,0.7355915612470317,-3.6718758626306687,3.377044638847335
156,500,2.6746976985445543,0.6587651053780922,-3.6264345732131305,3.4661726698209527
157,500,2.658886465395423,0.7666798577085712,-2.9910807447191345,3.4244965787809036
158,500,2.7112823950453833,0.642387801952901,-2.6528544883875314,3.575775056189818
159,500,2.7108630922623296,0.6719119325637312,-4.224580404115302,3.5035738778391297
160,500,2.6397840390346152,0.767163972122062,-3.591893716805636,3.599218348598984
161,500,2.6632296935416457,0.7183404753514114,-3.0830723807487947,3.501016985052452
162,500,2.7029399618126155,0.6031656450706682,-3.0393051142300473,3.5009051362183845
163,500,2.6956665843552856,0.7149256063360129,-3.863252253718533,3.474145819646948
164,500,2.718123700551301,0.5561232710051812,-1.8882837506040655,3.4624840894176225
165,500,2.7124615813227346,0.6638688006524686,-4.031335075162265,3.5464803555096878
166,500,2.6753280682631124,0.8282361728352615,-4.028443446624772,3.496237073565365
167,500,2.7620366037140665,0.6021893941293887,-3.6798212871702183,3.6762989054282498
168,500,2.7790019623828126,0.6690234699987281,-2.669973391391056,3.6163163366059345
169,500,2.8555627430417556,0.7462393530283404,-4.317943971364962,3.842210513824111
170,500,2.8805375261546025,0.7901016725537341,-4.74681025663214,3.8085256150027127
171,500,2.9517446552122464,0.7982517281002783,-4.551873555427593,3.896137570521051
172,500,2.954963059623263,0.8108920113577793,-4.172840980750933,3.7485107371526025
173,500,2.996259597757082,0.650551917739507,-1.3907261208344794,3.7864106589665694
174,500,2.982627314703199,0.6472514526669927,-3.6900253770415916,3.6933855936348676
175,500,2.9188064014824984,0.8780392664779842,-4.175922949826924,3.757484001744646
176,500,2.9888663620832103,0.6758265629901805,-2.7134676615773117,3.672234037207383
177,500,2.9900081276349946,0.5565721194297348,0.9125946650768793,3.6960159514345188
178,500,2.9883170564569443,0.7117718273744195,-3.520855173290088,3.825180684701961
179,500,2.9449840465020363,0.9357459109235773,-4.7652308628624755,3.7503315053519244
180,500,3.0243287704495474,0.6067263945637813,-2.1735635865327434,3.767811028836354
181,500,2.9488090534993376,0.7679346962890699,-3.3538036942415888,3.7054102988025313
182,500,2.922254664573745,0.9235486413667948,-4.796605250784354,3.763588808632613
183,500,2.9372967486425954,0.7794057707414029,-4.381505630106771,3.7872408818025733
184,500,3.0638649322465388,0.574767906252034,-4.622929912242927,3.7690641166218355
185,500,2.9273817124204324,0.7753126631547986,-3.639114918386954,3.873154426273099
186,500,2.937377585837924,0.8990220379858355,-4.19778700596874,3.807010437699738
187,500,3.034399593524409,0.55142429844749,-2.5133571008488866,3.8257219466282955
188,500,2.9278447855823693,0.7364453789883789,-2.776982307475026,3.7216137142165673
189,500,2.944243470771258,0.8721776465976988,-4.676629864959168,3.8100031134008967
190,500,2.97782010247134,0.8301680488968453,-4.364373845881641,3.6556851426358596
191,500,3.023257189684613,0.6996917546259209,-4.110537354363448,3.7071641016353523
192,500,2.9796393369469056,0.797909188962976,-4.351626447040989,3.7722087087588023
193,500,2.973001446249824,0.7698851163745689,-4.165025702298807,3.8186393565006016
194,500,2.982223624218642,0.83000546432753,-4.592181104178365,3.7873329221236305
195,500,3.0898596830756238,0.4361413844559844,1.3586404040854165,3.7340249056672987
196,500,2.9435350002828664,0.8426990750404723,-3.4687847401236738,4.02274169080406
197,500,3.0052170205357296,0.7281222553706161,-3.8638368757456503,3.78633334575762
198,500,3.038412854643254,0.6759165504184382,-4.169059449275549,3.845742786786437
199,500,3.0122208120817633,0.6013176280888838,-2.5691120912716636,3.726906595644619
200,500,2.9651310032240543,0.7968784665191974,-3.85153896317674,3.704942072812355
201,500,2.951215994408403,0.7970504311660879,-2.714952818176104,3.7400366760444568
202,500,2.954564507209879,0.825013353663697,-4.256060618084213,3.9221280275604626
203,500,3.02595442868252,0.722977730294663,-4.705828412933927,3.8575858658644173
204,500,2.92859461561891,0.7991618573607578,-3.28969785812514,3.9829968330056262
205,500,2.9553401241556325,0.851680833505766,-3.4730528204718993,3.7183280272001356
206,500,2.9066407129678344,0.9636576508107597,-4.80350436248531,3.694517984212317
207,500,3.01653298432576,0.7139557029917191,-4.509620704466084,3.878257010434216
208,500,2.98088723005088,0.8274689883199362,-4.067384658709761,3.808498115886574
209,500,2.8966413996358353,0.9818146805449981,-4.353674574072083,3.7539612491092456
210,500,2.964123748438524,0.835454177306538,-4.160211476391302,3.7611885863340158
211,500,2.9302764372127212,0.8865341050041723,-3.970887969709081,3.7336037606916905
212,500,3.0362271524833178,0.6651984334889449,-4.5235924627236,3.824972633463278
213,500,3.0160234941650823,0.6858334065178489,-4.072893563735619,3.655768859855968
214,500,2.9902923543194024,0.6876916538397357,-4.602510636530295,3.801167055144591
215,500,2.9923809563464028,0.6698994253499573,-3.8736358340413433,3.7725985091673957
216,500,2.984204425549804,0.6765573872079284,-3.0452727173715983,3.7284832379151056
217,500,2.9987191257368586,0.6631217508438553,-3.7233221421301343,3.7134905409477215
218,500,2.9525618949482797,0.7221326943573723,-4.138853304301722,3.9634204139064986
219,500,2.955758296891296,0.7260651806498815,-3.882628061950843,3.821690378783681
220,500,2.9962667243631675,0.6519291610403765,-2.696803931318347,3.9638560302426784
221,500,2.955356811373015,0.9149916040190411,-4.667919318065185,3.885645174920076
222,500,2.9748510102421304,0.7132732330541853,-2.7474144722966463,3.704832735981994
223,500,2.950838765404779,0.7927784743033197,-4.028636504631481,3.74404270167368
224,500,2.9300550021710583,0.7861930167375695,-4.384849130202401,3.7213867613958143
225,500,2.996477121944866,0.6453449024937136,-3.9754600524890207,3.7816107991113634
226,500,2.903368199193484,0.956937610874028,-4.344930437500524,3.7380194632148642
227,500,2.85288639011322,0.982554911910779,-4.299474179566404,3.820804067052321
228,500,2.933372648304138,0.8039998256715679,-4.191166885439943,3.7120646861225572
229,500,2.9801409046451717,0.8002838264000605,-4.213624853488545,3.6853229620359995
230,500,2.9715563907178786,0.7438552588577787,-4.072539006489612,3.6614518521251087
231,500,2.954874327119197,0.8439062540070316,-2.8143105572992915,3.6993474710198213
232,500,2.985931158383799,0.7623600137228029,-4.583010866982074,3.9069275560130925
233,500,2.9904705560045532,0.7539602374919462,-3.671861364549239,3.750783000718074
234,500,2.999416961692984,0.6359170355641023,-2.6891130362698794,3.8257989090332054
235,500,2.9555519553909373,0.830631249779981,-4.545076751087963,3.8603553839200537
236,500,2.9493445809274883,0.7382622536221873,-3.5115804694549055,3.960609184398769
237,500,2.9140254269227626,0.8965687291660219,-4.391998067793184,3.7588465509149103
238,500,2.987333879021712,0.6576568687611181,-2.6524946142258443,3.793517641778922
239,500,2.998690113509564,0.7403751701912258,-4.466034401103238,3.7734834217122875
240,500,2.9412133105794456,0.8759786478391708,-4.512901157798004,3.828675591697402
241,500,2.9845018885232015,0.6730926159926771,-2.676961586487268,3.698869594078405
242,500,2.871737720363267,0.9405277981269197,-3.707890471192524,3.737258165145808
243,500,2.9087279064947587,0.9742013029603804,-3.3891352549352063,3.7739111783943278
244,500,3.0104410516474274,0.5970844094124061,-1.856908507913419,3.8969885310844354
245,500,3.01304143966715,0.6318870026033158,-4.2045850774114655,3.726987909451869
246,500,2.9208727068514397,0.8832380981795007,-4.737214496371271,3.6926843697120946
247,500,2.9610907177587675,0.787413365706239,-4.002539263430812,3.813857939534168
248,500,2.9179652963929357,0.9313827394445753,-4.285234347719365,3.7788743828561793
249,500,2.9849918745912736,0.6463267065186923,-1.253542786059485,3.818505226838345
250,500,2.9522314701790675,0.8368764438154411,-4.3463453403935866,3.743738023011379
251,500,2.9816726014083716,0.7339235885343726,-2.5591008746608943,3.7188758769289927
252,500,2.8599079320436163,0.9760215965466732,-4.295869070631893,3.7794811712499423
253,500,2.9885860609428545,0.7981405810224859,-4.310846836385013,3.7495492550728193
254,500,2.9017771150096743,0.8044764312571653,-3.9870876209889707,3.779155046084063
255,500,2.9268887853348784,0.8609477620990549,-3.89627544826192,3.8458204542259353
256,500,2.974075947039233,0.786743368626311,-4.137529642902875,3.7954609310123693
257,500,2.9326659686908525,0.8215130935410728,-4.271614559034999,3.7349622184923326
258,500,2.9141980916313104,0.8070985151749461,-4.096772187417249,3.7000667677565096
259,500,2.941417404658734,0.8070878512983494,-4.824089426176878,3.7196524115023584
260,500,2.9660008359067107,0.7815473825123872,-3.643806423801036,3.8196351295590745
261,500,2.9711767364091535,0.8759503590165872,-4.4186889768541215,3.786036151899834
262,500,2.9208123742113608,0.9913679116305842,-4.315428795324091,3.739845929231419
263,500,2.9077264883793754,0.8388670242176536,-3.575615385755429,3.7482265982694676
264,500,2.942619286071205,0.7854050154398247,-4.137769358971729,3.7197735447479543
265,500,2.953191791176462,0.782282319118374,-4.411940385997857,3.8516638399220584
266,500,2.9808853624861724,0.8341979076011263,-4.521005445884359,3.837915873924339
267,500,2.917727569087495,0.9145554733323084,-4.018086500016239,3.732845719731338
268,500,2.8765420791793974,0.8726305830023999,-4.406376666392431,3.7765801557609935
269,500,2.9185210518342872,0.890345600362007,-4.25495468240423,3.7643616370581974
270,500,2.95134266024938,0.8150296003010994,-4.287666606898641,3.823635357045037
271,500,2.986415572748363,0.7341541247409626,-4.068350357254372,3.8052700113105344
272,500,3.000040797570293,0.6949564973823552,-4.205249362509052,3.7283064554512664
273,500,2.9647252853455783,0.7877868766226725,-4.262529895466694,3.7753596312609603
274,500,2.9431274377633843,0.8021655350467215,-3.9501706397697136,3.874923429883695
275,500,3.0210116565781826,0.6811099020149706,-4.147675006894097,4.004846420449195
276,500,2.979155837365645,0.788448284036116,-4.509752309837667,3.6920099282745675
277,500,3.020951097818342,0.656477172725802,-3.914671285808487,3.8231118425043653
278,500,2.961172914003685,0.7370796187524448,-4.025946739857836,3.9102342694219816
279,500,2.907083670425733,0.997718849046411,-4.26245527367123,3.7747802801962456
280,500,2.961593938582869,0.8267927050929175,-4.4584038105102675,3.755395192474875
281,500,2.97251613303816,0.863535151954059,-4.383284978579491,3.802798579310218
282,500,3.038066022561528,0.5261655447614113,0.4086674871148747,3.853273204631757
283,500,2.951093052562894,0.67774552649405,-2.0498113312774087,3.8603423977890117
284,500,3.0475480947847524,0.6788121700217956,-2.6477985294197763,3.722822367434136
285,500,3.0177425283911252,0.7016834180507853,-3.7528820774551663,4.040333319386972
286,500,3.0000053487299674,0.7732818009989073,-3.8346431301504174,3.783607542080001
287,500,2.9936835015911036,0.6737066527045312,-2.717358840168088,3.7081411617960365
288,500,2.969246143812463,0.7710739439117915,-4.655493198473513,3.8451900428520274
289,500,3.0376602007660987,0.6430125844589772,-2.6314488999161005,3.8226395950741994
290,500,2.980626878903289,0.7128757044798164,-3.242785519069515,3.759826531690308
291,500,2.98879485966237,0.8283318953490514,-3.732480270288902,3.922418749460744
292,500,2.9574963608553206,0.7595351414342937,-4.384879527761396,3.740982715485283
293,500,2.9943192802059513,0.7005856262673212,-3.324775579942931,3.7016339678432373
294,500,2.948271196351076,0.6957426486193805,-2.5533796914890097,3.794931855125013
295,500,3.018828304819196,0.6673826783928845,-3.8125399777462015,3.863815580397591
296,500,2.9997902365016316,0.7497808646647363,-3.5289167835133894,3.8922645752740563
297,500,2.983687814573128,0.711507094001603,-3.277544786079749,3.8088310099458305
298,500,2.992115111792368,0.7552620444881318,-3.893912424186426,3.872380868144151
299,500,2.9977017204938656,0.7303131644537133,-4.771089750324283,3.7742612043226855
300,500,2.9405931229523854,0.8504512973422172,-4.483629058512522,3.8355662405848414
301,500,2.9468749122897244,0.8482329937132945,-3.767282551164057,3.8075887898022307
302,500,3.002632793519215,0.7097913958756444,-4.235476877581645,3.6622583662267827
303,500,2.938837668260882,0.8509755799474343,-4.619633942478975,3.709248045062695
304,500,2.947155096543438,0.7573862428490693,-3.780808868415914,3.785747018257613
305,500,2.954307787682855,0.8674905883403504,-4.209514684340546,3.7945026672568005
306,500,2.9614641345863206,0.7759331696988895,-3.407065916763225,3.7662922171891977
307,500,2.9932533730652646,0.7411678932238068,-2.780232476654236,3.7140930049001044
308,500,2.956818937911691,0.9158083817757763,-3.457402341392534,3.791163191826115
309,500,3.013298447280963,0.5913573159553904,-0.1470521796789418,3.781157697587259
310,500,3.00646194984288,0.7036337860765964,-3.9965323367724204,3.8028227440478175
311,500,2.986950696396176,0.8353262348483512,-2.854698796880751,3.7689899323560025
312,500,2.9666094101071323,0.7978859687927542,-4.396427587711691,3.7203303771840224
313,500,2.9909029221427033,0.8287504492794792,-4.6302556162704995,3.8058470575737386
314,500,3.015461329254298,0.7134816283478401,-4.010272853122181,3.9099241006079937
315,500,3.0281209339873185,0.8237014511572069,-3.977524073782982,3.827165727023831
316,500,3.031421027308822,0.6938754990502161,-2.739152608126815,3.8389646700541875
317,500,3.02274647049362,0.7622835224400024,-4.21567267950728,3.865192947065812
318,500,3.05712318597372,0.7431879234058523,-3.4475417187089503,3.848987742118043
319,500,3.025460854483662,0.7358099622013086,-3.780850115567231,3.838080059639745
320,500,3.055169265782727,0.7644203345444484,-3.681852800289134,3.7156271741769182
321,500,3.065412960108765,0.7453483656431604,-4.165431954227205,3.8078471718581404
322,500,3.014740286659825,0.7637663180893897,-3.2534160078466243,3.8839521540731994
323,500,3.0592492026351885,0.6952111212066043,-1.1634424774678371,3.7766629397714078
324,500,3.094442446661178,0.6444309388311359,-3.4056322375965005,3.9176000895862586
325,500,2.9976308594037353,0.9067367462278767,-4.191305210277706,3.761790437397777
326,500,3.079636456885222,0.768341827796736,-3.9894035749616052,3.8961386547113173
327,500,3.068082077425914,0.8014337985229495,-2.8172974084302145,3.795743787381931
328,500,3.065351098825099,0.8637549475164624,-4.629974491586254,3.829873627916913
329,500,3.1153222732802357,0.6226012891105683,-2.5377989582346734,3.794084280906199
330,500,3.0802756528765505,0.8013660099334493,-4.106221350522455,3.8533133722905504
331,500,3.0599562367187434,0.8157150938334844,-3.9098325907164964,3.7853618590029656
332,500,3.0989811958696296,0.7176979960566309,-4.197272881401128,3.8117603621768423
333,500,3.1509821595132506,0.5972508729790539,-2.667536399013257,3.948977030127059
334,500,3.101183561895934,0.7595564268164433,-4.091473437720457,3.8267201315261885
335,500,3.1073054972084933,0.6416458035624311,-2.7912382309860946,3.841264645629315
336,500,3.0991074964075946,0.6425630655636456,-0.38296008858558395,3.780935014235338
337,500,3.1192194817855863,0.6125648850721208,-2.8726181654118106,3.8814996270548208
338,500,3.1033850957513605,0.6725132849561043,-2.6419300018590315,3.8040825216213667
339,500,3.122840728027859,0.629518997777983,-3.6756396761609644,3.7854641106718274
340,500,3.118780227220235,0.579789707432116,-0.1517271629625615,3.831627731380106
341,500,3.1275399937411086,0.6981355554862807,-3.693686747595185,3.865770689577924
342,500,3.0402395929890997,0.7912296570382729,-2.8819713789603667,3.8123217983984374
343,500,3.1049742332392025,0.6394551465519245,-3.3477347361274887,4.033839322465368
344,500,3.1195240690505006,0.655725100988304,-2.9706489692304476,3.76493539634493
345,500,3.1028561089086573,0.7184191488854499,-2.754821536753973,3.79205657104119
346,500,3.064995629144666,0.7664963792743907,-4.173986606594774,3.831322496310797
347,500,3.067362251910522,0.775507767904349,-4.564634521761726,3.8269036529981655
348,500,3.1026947615031357,0.6344997280694609,-2.7247714932078972,3.830472607380462
349,500,3.081233470900444,0.6917240716116309,-2.2036483835721454,3.9482808063737194
350,500,3.094669453351653,0.71685672902079,-4.0815285291650065,3.826519914630964
351,500,3.1078210413170044,0.6721404872759571,-3.3468428255597855,3.7651916757951143
352,500,3.09516407314608,0.6856860090384489,-2.8250447380535566,3.9969461043061054
