Instances 0: (2020, 7, 28)
-0.9934205412864685 -0.9999893307685852 -0.9617338180541992 -1.0 -0.9946848750114441
-0.5118798017501831 -0.999483048915863 -0.2936254143714905 -1.0 -0.5629286170005798
-0.07626670598983765 -0.9878128170967102 -0.18391536176204681 -1.0 0.0351281501352787
0.07447396963834763 -0.9329200983047485 -0.47228923439979553 -1.0 0.7187529802322388
0.30621466040611267 0.3276309370994568 0.565162181854248 -0.9999998807907104 0.9921458959579468
0.980643630027771 0.8118139505386353 0.9336130619049072 -0.9999992251396179 0.9998871088027954
0.9940860271453857 0.9721963405609131 0.9945459961891174 -0.9999843239784241 0.9999948143959045
0.9881811141967773 0.9790944457054138 0.9989261031150818 -0.9999398589134216 0.9999987483024597
0.9964732527732849 0.9993098378181458 0.9998632669448853 -0.9985511898994446 0.9999998807907104
0.9911905527114868 0.9994881749153137 0.9998981952667236 -0.9983444809913635 0.9999997019767761
0.9563204646110535 0.99898761510849 0.9997794032096863 -0.9973264932632446 0.9999971389770508
0.07515771687030792 0.9988482594490051 0.997141420841217 -0.9948768615722656 0.9999698400497437
0.15795564651489258 0.9976471662521362 0.9977961778640747 -0.9957987666130066 0.9998067617416382
0.9574851989746094 0.9997650384902954 0.999484121799469 -0.9451504945755005 0.9998645186424255
0.8073081374168396 0.9989290833473206 0.997337281703949 -0.9954864382743835 0.9977543950080872
0.26872938871383667 0.9986945390701294 0.9872556328773499 -0.9988935589790344 0.9914143085479736
0.6256660223007202 0.99981290102005 0.9996640086174011 -0.9977579116821289 0.9946608543395996
-0.9517050385475159 0.9986594319343567 0.9595168828964233 -0.9982116222381592 0.9571497440338135
-0.9924477338790894 0.9941613078117371 0.1996055543422699 -0.999445378780365 0.9120715260505676
-0.9999749660491943 0.9968658089637756 -0.9231603145599365 -0.9999918341636658 0.9996028542518616
-0.9999972581863403 0.9991694688796997 -0.9999719262123108 -0.9999958872795105 0.9986010193824768
-0.9999999403953552 0.13378797471523285 -0.9999998211860657 -0.9999976754188538 0.2708197832107544
-1.0 -0.9428797960281372 -1.0 -0.9999998807907104 -0.6478818655014038
-1.0 -0.9992789626121521 -1.0 -1.0 0.35524317622184753
-1.0 -0.9999353885650635 -0.9999998211860657 -0.9999743700027466 -0.9568573236465454
-1.0 -1.0 -1.0 -1.0 -0.9999977350234985
-1.0 -1.0 -0.9999999403953552 -1.0 -0.9999932646751404
-1.0 -1.0 -0.9999975562095642 -0.9999999403953552 -0.9999975562095642
