gen,nevals,avg,std,min,max
166,500,-1314.259411824856,629.6369698242377,-5235.1767636310005,-435.7606873715662
167,500,-1291.3090615116996,470.08510473766466,-5184.211924843149,-566.3185619041467
168,500,-1347.1635488036925,606.8089804409549,-5663.389713262,-446.019392281
169,500,-1334.8544697620962,591.451445085093,-5685.628753101805,-544.026205436
170,500,-1345.9992148600872,640.8545230514904,-5248.860938611,-551.170821505
171,500,-1341.3586963671348,659.5833708019708,-5469.605457104,-611.313476703
172,500,-1336.7603950753198,634.4630518212698,-5684.5277439992515,-500.29013018034004
173,500,-1331.339657840413,591.8775384790027,-5325.614177841,-474.6220897203827
174,500,-1354.7363390660216,609.748076486055,-5680.405962178198,-645.48235646
175,500,-1336.8103896773239,607.616429959743,-5589.086649700706,-573.5545765463264
176,500,-1316.1631883632506,585.4134694961197,-5618.408304156999,-646.8306201602874
177,500,-1345.2135267513734,606.4240801834698,-5397.020704387866,-642.9836722831467
178,500,-1354.995141568746,673.8648139948981,-5568.036267188001,-555.2993495042299
179,500,-1300.4872297449788,515.4012764908927,-5284.730535451048,-371.905836296
180,500,-1374.105513680654,701.3017613749745,-5310.413332003678,-450.100234303
181,500,-1332.9691095568128,673.3658432142221,-7206.739184509221,-454.52178878899986
182,500,-1302.856816327523,620.2609913536389,-6587.232215262137,-439.3755105879999
183,500,-1316.8074450296092,538.8365184229085,-5211.17921861994,-555.847845729
184,500,-1293.8797945508509,557.2931825918735,-5747.5291633555335,-497.49622293400006
185,500,-1340.0023398780202,643.2183521536642,-5405.350253520735,-434.47238242608347
186,500,-1362.4695190633988,683.5219546128475,-5639.781448377002,-565.4275093464508
187,500,-1368.9887025820244,748.6318461863129,-6519.042845767271,-393.47118093099994
188,500,-1292.3723637366438,525.3720321881497,-5489.588237627659,-501.5150298130122
189,500,-1354.0404010720854,604.2983740545683,-5627.405111626001,-639.5862524510394
190,500,-1365.9775477740588,727.518501986905,-5694.343815930353,-553.730153014993
191,500,-1353.7640240048202,674.4519188804159,-5531.484009543,-629.9252240540834
192,500,-1296.5131001416469,558.583338488044,-7033.85535354809,-545.5600625397719
193,500,-1311.8350592387585,559.8813834229983,-5516.749193129784,-640.3106081157717
194,500,-1345.307438011132,671.3684520779543,-6673.808173493572,-484.71451503601213
195,500,-1362.8257264539,702.43550956225,-5380.586490346001,-311.65763300199995
196,500,-1360.3541255472992,752.0911134760188,-5563.297916037104,-572.1067889659998
197,500,-1355.246044098435,691.3625091920696,-6759.375458586095,-539.5538671993827
198,500,-1381.6757277662991,752.664735942183,-7107.590700582335,-593.1216729930121
199,500,-1340.712781852412,674.8854596604423,-6841.702234540804,-492.79820919199994
200,500,-1364.995614001411,688.4609675303623,-5551.014479798252,-385.22703244499996
201,500,-1345.2508539285045,675.4187404705976,-7196.892128151421,-571.514736071
202,500,-1383.9017206938886,741.5062410672635,-6841.502548209328,-578.4710621590395
203,500,-1318.250454894041,553.7256239096614,-5383.406400646,-463.78359465472676
204,500,-1348.807131264857,634.0084219643045,-5884.754747426596,-602.1900828513901
205,500,-1344.268813061783,619.6019893361934,-5203.662722962923,-519.3417558397502
206,500,-1325.5021055650777,583.7065210528837,-5571.212910569,-479.27987008755883
207,500,-1368.945737957945,749.3393856433987,-6721.948267140727,-581.701870093
208,500,-1370.6860925468977,733.6810367268773,-5570.27615200824,-624.4870625103715
209,500,-1324.0410095056143,626.7996112643605,-6929.274062745708,-488.59685977255884
210,500,-1349.258941606105,630.2872327256963,-5113.2916635193915,-495.36418392700006
211,500,-1277.6310830106959,519.0221127930122,-5270.639774718,-478.1134711545974
212,500,-1299.835857183043,573.1069235670541,-5787.3714468587905,-465.4155875321468
213,500,-1421.3199983400912,794.2937795464549,-5498.726301060001,-370.8190531089999
214,500,-1358.4258108687907,689.7297657087157,-5727.531429090111,-578.2079855593141
215,500,-1327.2837867681887,634.8610460881418,-5632.073314383925,-521.7416933105661
216,500,-1282.8988330001382,457.6959367347085,-5009.8703475910825,-527.951521089
217,500,-1337.342643441274,672.0375000512976,-5422.454797860767,-528.026603776
218,500,-1312.5179800437386,631.8909872907594,-6379.864827769223,-469.24431413699983
219,500,-1325.1659427908673,635.1661602144186,-5375.687080770149,-474.6913102566785
220,500,-1322.130400261746,563.0424774433717,-5484.205442821981,-510.17737184299995
221,500,-1363.645660643721,666.580548524931,-5479.143099510321,-568.7125596050455
222,500,-1348.8584741754582,646.0123101095124,-5508.197461006931,-599.840648968
223,500,-1355.9450142581948,688.3265770711394,-5742.594022118304,-447.221262176
224,500,-1311.4202681081617,658.4508307929029,-5906.8533099876,-447.6691643278262
225,500,-1361.7090320521256,767.2095549166103,-6773.845578287405,-559.5782838756556
226,500,-1380.497129666889,755.6735877065745,-5611.4624507454,-435.21140151099996
227,500,-1342.5030408610821,633.2223026259618,-5241.897080479783,-532.3911609190457
228,500,-1370.908375800535,736.1538399677771,-5768.05362267795,-595.8169440357956
229,500,-1331.9994110828795,705.6176120391598,-5526.056443781001,-522.5834333139999
230,500,-1403.2619970467913,803.924671098885,-7004.129634829907,-637.0037530399999
231,500,-1275.6280925987564,460.5277908850697,-5149.672321641,-528.570461461
232,500,-1390.8423612966453,790.838073298856,-5371.012050316658,-490.20433305299986
233,500,-1305.763062693877,574.8899247059917,-5268.941271871699,-512.556662115003
234,500,-1324.794456649835,617.4292208696896,-5486.859082497,-521.605763103
235,500,-1388.2896138712872,753.4052719816087,-5700.015122395051,-672.7249178109998
236,500,-1337.129437239973,705.2847192761044,-5624.685298483969,-467.01351099799996
237,500,-1314.1069179242752,556.0611327255905,-5341.038491064361,-530.8296930271775
238,500,-1288.8638576514384,460.749820098643,-5402.649747271491,-547.5496608043718
239,500,-1328.0488821045878,616.0493725211362,-5513.3106170460005,-364.4473205649999
240,500,-1346.5780493326927,618.2071492268001,-5249.2122031125,-516.704539705
241,500,-1352.5601161145228,643.0149169166209,-5736.729566279475,-690.841862198
242,500,-1299.3695057952882,543.4633628275022,-5417.420045175893,-421.90365171199994
243,500,-1330.056044344928,726.201851475291,-6375.165142409123,-462.6622569382601
244,500,-1329.6176457783133,535.4206524572672,-5229.705342696894,-507.95444209804566
245,500,-1301.8027563899718,575.7248710137775,-5540.636863758,-629.7346362043826
246,500,-1311.6379080453996,543.9923226859436,-5079.145166180386,-443.65585246634
247,500,-1362.7400947580747,771.7698390797877,-5728.240200863553,-505.648131535
248,500,-1309.9419050691429,647.5831776889418,-5553.419821078293,-486.40253696967966
249,500,-1399.7832014272735,831.980897209297,-6948.271674434845,-464.86450144099297
250,500,-1400.5039647672409,792.5492984174695,-6723.268726542274,-520.5377281120964
251,500,-1430.1457781519778,835.0627225175286,-6135.811190944052,-562.0927014195433
252,500,-1310.2585946513648,542.7031484133163,-5743.804922649144,-611.462139949463
253,500,-1367.4188329133844,672.4596025849933,-5399.854712833892,-489.2424177433272
254,500,-1343.8027664521053,610.1421262394997,-5521.177145523552,-574.1661286168335
255,500,-1355.4834174329692,631.3540252037302,-5392.873090808593,-582.7591875037626
256,500,-1330.2025610925475,665.9150098509086,-5622.466055191573,-593.388960942
257,500,-1356.8290068180668,738.2229808861842,-6582.412743085103,-526.386119105
258,500,-1333.4325347860386,643.1904667240458,-5583.154676493001,-525.9573115670121
259,500,-1348.0355770964552,727.8599521723615,-6744.103987379826,-553.7902741054507
260,500,-1348.2048313384987,648.6382168122012,-5629.575199139133,-489.4355473575976
261,500,-1327.411861885232,667.2360128840402,-5525.869865254115,-580.4174466233827
262,500,-1326.647285759325,640.4713764374166,-5417.211874711595,-545.312943171
263,500,-1426.7094084480364,816.6598865807487,-5552.801585795188,-560.1814922450393
264,500,-1354.4992663059002,681.3123730687413,-5749.645258690451,-402.9464137667502
265,500,-1296.7948177997703,516.5052512180989,-5331.150653987001,-488.687475735
266,500,-1359.6173080623573,674.3187729021846,-5771.481386224552,-527.2276401923272
267,500,-1343.6166212995327,708.4232889497446,-5629.174273099553,-488.8263811793825
268,500,-1340.8846487633043,665.1306696146962,-5498.444675027,-348.29491316099995
269,500,-1339.0467764147782,678.9914657246593,-5491.380307284306,-567.6046665063375
270,500,-1387.9643741350067,786.2857959578708,-7392.49316352129,-602.5520255520835
271,500,-1332.6970184585646,645.2301607587278,-5699.927815116,-631.2289580014509
272,500,-1395.5311721620349,779.6765463203197,-7195.826355819923,-532.29601415
273,500,-1326.9621449681968,597.2679402652761,-5430.054635841232,-577.5079786677792
274,500,-1300.735502924953,597.7078124657073,-5883.223248115153,-294.847619366
275,500,-1337.2603468049542,691.6755149798764,-5803.721734902947,-507.1589432293716
276,500,-1373.8222424612607,696.0646031914375,-5379.871273307244,-463.48326411209626
277,500,-1408.5747256785953,807.2928663398731,-5625.496215456285,-536.5566472485586
278,500,-1347.654081033893,688.7491059903566,-5546.824719729431,-470.5008126252595
279,500,-1367.144649041725,660.2526955656326,-5735.826369714748,-597.8860800709306
280,500,-1307.1995813124224,507.7423674356448,-5239.236418718149,-557.0992315039999
281,500,-1295.9966880283687,599.651714175225,-6512.136408097758,-529.3609947759999
282,500,-1306.3985756009877,550.9462527742478,-5508.167297215925,-586.5011656145763
283,500,-1336.3067796852579,649.5411061900104,-5613.436611727792,-630.8739851605973
284,500,-1358.830493966065,685.6157881587304,-5743.3726489537685,-614.6631203969998
285,500,-1283.31496885838,535.8332673344886,-5862.519919147207,-531.3154837730842
286,500,-1379.2377784354053,771.1018700785812,-6262.999175581314,-504.3484944697957
287,500,-1348.5291545495222,694.4546165111569,-5651.185577623897,-404.108453359
288,500,-1325.094727455956,586.0401440069336,-5282.8966368759575,-531.7900608845587
289,500,-1361.134607572776,719.5366833162731,-5613.242573583121,-385.50385325499997
290,500,-1392.1927931821365,791.2423146270504,-6444.240124116635,-592.0243236659469
291,500,-1299.6290919176083,578.61502568976,-5310.199513988022,-544.5053113390835
292,500,-1323.0554222504989,545.0259381155922,-5710.065816021213,-557.8951030550563
293,500,-1326.3504339593271,531.2262546966605,-5267.0009669305155,-508.9182928667957
294,500,-1358.1112528249932,721.1441617266039,-5500.825257950852,-478.8967061625588
295,500,-1294.3638303539437,518.5149140129205,-5884.717981319886,-598.7480065120001
296,500,-1330.5478072124513,668.3367781049776,-6782.071089832881,-509.678076669
297,500,-1338.0149875865702,645.8028467378157,-5425.36635157845,-402.43031627999994
298,500,-1375.4703095622049,723.9078536815052,-5459.0173161963585,-498.82653454600006
299,500,-1311.6045750734243,635.5983698361488,-5476.572999642796,-579.430347559
300,500,-1313.120730530865,603.7572904878338,-5638.162898801833,-625.6977638691674
301,500,-1335.4941555838502,622.3695239481613,-5437.316296592863,-399.911847139
302,500,-1381.0756968309274,726.2296731931751,-5600.845592953463,-557.1794571159999
303,500,-1376.8450613940088,760.1136943750984,-6800.739929444758,-509.426667532159
304,500,-1287.3370399084179,483.0765541106338,-5301.518584690244,-544.9991144465973
305,500,-1372.352919397322,696.5882303209863,-5701.462786688,-563.6226948139929
306,500,-1320.4787515140358,570.2069744095029,-5569.183723657864,-518.7833434083717
307,500,-1305.212686459074,591.5673332315472,-5782.368407345143,-606.6829728129999
308,500,-1354.888324188441,721.7670932881132,-6865.69181677036,-485.77784708
309,500,-1307.0798153605629,554.5293825887319,-5221.517282995673,-506.88760485399996
310,500,-1319.252811255259,560.0980184703294,-5613.580854204367,-499.7860637100236
311,500,-1326.6090630607107,552.3710247916702,-5319.330127177525,-423.29203696799993
312,500,-1354.8460257213158,647.1030581829856,-5761.753880120431,-510.8913892015973
313,500,-1336.2448209077586,565.1546703990384,-5355.163969629793,-588.4805126866795
314,500,-1325.7094801758617,619.5093225412705,-5436.619813167477,-569.686273577
315,500,-1343.861674689611,580.093430130255,-5273.85235736168,-436.70162464899994
316,500,-1298.266567014178,496.02205544063054,-5295.366496464677,-533.5531018219929
317,500,-1332.1390076506393,655.7477280982291,-5543.214909147462,-579.9594066740544
318,500,-1293.605242163378,557.7914703921786,-5624.0907174474405,-538.3078944667717
319,500,-1285.3003779730184,545.3916099067318,-5703.554952171288,-654.1523403551552
320,500,-1329.5306112396092,624.0701718117034,-5736.037457495529,-561.4181741640344
321,500,-1328.5137276546288,589.9159561037029,-5458.697076142839,-424.41479254600006
322,500,-1314.6853091832677,562.7295040519361,-7096.667936071455,-489.3402841642111
323,500,-1293.5745436290629,530.7737759600979,-5688.696805057196,-449.3697240989998
324,500,-1316.9704531863902,633.0145205107639,-5771.831693162347,-475.5902612465642
325,500,-1308.6588006179602,645.4807850118542,-7342.9285827680915,-365.655579
326,500,-1319.1160876251697,572.5864577462769,-5616.432367802554,-667.9367364214357
327,500,-1264.6574142934212,471.6485362202934,-5464.532096917206,-463.5115417569999
328,500,-1260.8058441117316,493.95360320778843,-5608.099971626744,-497.861498417
329,500,-1365.6841874774552,750.91996649356,-6414.772387433463,-462.73021098001226
330,500,-1314.7274438464099,637.2159941518763,-5721.421449737159,-561.374740115
331,500,-1360.8446956814985,716.5714559773476,-6893.849926952373,-475.27048170999996
332,500,-1292.7040086411373,586.214644371171,-6818.068408730908,-626.3121405115661
333,500,-1349.2791279808953,711.1999615823764,-5615.402420223999,-540.594866341732
334,500,-1391.3608406918072,782.2166523315733,-7183.2228206518685,-590.502936539
335,500,-1310.6473214567047,582.6019700616121,-5463.234350259275,-639.377928349
336,500,-1296.5041513250462,570.8695692889635,-6392.849534377678,-581.5352490600001
337,500,-1334.4546564935426,618.7315928992172,-5700.8375118558615,-665.61757708143
338,500,-1345.6330330762385,640.6605188738483,-5397.812447657004,-584.4125798120295
339,500,-1324.802618623276,605.7157258894456,-5454.842343213052,-484.0107226037718
340,500,-1368.9657305136611,727.2495988428803,-5928.05403252485,-483.360476406
341,500,-1364.9141596519562,739.7931097234168,-5683.446316198836,-598.423102542866
342,500,-1346.4873859331092,711.0378008245864,-7186.438306109808,-563.8857020860344
343,500,-1326.283526909531,630.7046068662344,-5862.773159184592,-598.0946121969998
344,500,-1292.4849287350303,529.5476130347527,-6463.406100167546,-470.22677449899993
345,500,-1302.3064786634854,610.5279146133707,-6122.127119395898,-468.4686816519999
346,500,-1335.021098731386,703.9262012877336,-6773.200990833873,-474.13015383500004
347,500,-1325.3279531499702,586.2154053192921,-5599.480220901251,-628.359956821016
348,500,-1396.6603198664295,770.0920107327577,-5698.984568350947,-578.7440945515589
349,500,-1335.404566382852,633.2026881099163,-5630.6368406069505,-536.2995301900842
350,500,-1356.2604004383484,671.8833949321187,-7327.635637388519,-521.6482655564669
351,500,-1412.2378334231605,856.5835462630297,-6352.86279361552,-470.5613267689999
352,500,-1445.0078061033753,864.1933670952944,-6488.302444682419,-359.24487359156615
353,500,-1320.6919749647811,593.1535369687422,-7096.930220078522,-561.603145545
