date,hour,GC,GG,Heat
01-Jan-14,0,274.75,0.0,852.93
01-Jan-14,1,371.04,0.0,1063.85
01-Jan-14,2,345.1,0.0,968.34
01-Jan-14,3,272.09,0.0,705.58
01-Jan-14,4,234.13,0.0,708.43
01-Jan-14,5,221.47,0.0,717.08
01-Jan-14,6,211.42,0.131,673.23
01-Jan-14,7,207.4,113.73,553.71
01-Jan-14,8,245.66,442.096,680.0
01-Jan-14,9,339.33,842.149,1329.05
01-Jan-14,10,383.4,949.639,1317.17
01-Jan-14,11,386.73,941.408,1103.63
01-Jan-14,12,397.16,814.591,1303.54
01-Jan-14,13,418.08,567.196,1390.23
01-Jan-14,14,409.01,245.329,1399.01
01-Jan-14,15,355.1,33.056,1341.31
01-Jan-14,16,345.1,3.233,1339.21
01-Jan-14,17,346.37,0.0,1333.42
01-Jan-14,18,312.05,0.0,1321.03
01-Jan-14,19,333.18,0.0,1408.76
01-Jan-14,20,347.96,0.0,1382.03
01-Jan-14,21,336.68,0.0,1443.99
01-Jan-14,22,365.15,0.0,1527.08
01-Jan-14,23,378.45,0.0,1458.84
02-Jan-14,0,381.18,0.0,1396.61
02-Jan-14,1,382.91,0.0,1298.68
02-Jan-14,2,364.49,0.0,1208.57
02-Jan-14,3,293.47,0.0,932.26
02-Jan-14,4,254.16,0.0,901.9
02-Jan-14,5,244.56,0.0,1072.92
02-Jan-14,6,234.62,0.127,1001.97
02-Jan-14,7,240.13,141.62,1107.97
02-Jan-14,8,261.14,381.703,851.04
02-Jan-14,9,336.66,663.671,1344.58
02-Jan-14,10,385.88,738.518,1485.24
02-Jan-14,11,403.32,752.552,1404.64
02-Jan-14,12,403.08,687.643,1403.25
02-Jan-14,13,407.93,513.378,1222.51
02-Jan-14,14,395.66,210.817,1127.73
02-Jan-14,15,335.74,34.61,1065.71
02-Jan-14,16,340.34,2.227,1223.86
02-Jan-14,17,343.11,0.0,1313.2
02-Jan-14,18,314.44,0.0,1373.07
02-Jan-14,19,339.01,0.0,1547.7
02-Jan-14,20,362.42,0.0,1645.37
02-Jan-14,21,338.48,0.0,1455.14
02-Jan-14,22,363.82,0.0,1546.0
02-Jan-14,23,409.15,0.0,1815.24
03-Jan-14,0,426.27,0.0,1858.88
03-Jan-14,1,443.94,0.0,1894.2
03-Jan-14,2,420.57,0.0,1700.95
03-Jan-14,3,319.55,0.0,1332.46
03-Jan-14,4,280.85,0.0,1347.64
03-Jan-14,5,283.39,0.0,1457.98
03-Jan-14,6,262.65,0.114,1355.45
03-Jan-14,7,255.04,148.882,1268.94
03-Jan-14,8,317.3,443.389,1476.63
03-Jan-14,9,349.82,754.97,1723.06
03-Jan-14,10,400.15,832.4,1789.84
03-Jan-14,11,384.64,823.773,1246.85
03-Jan-14,12,355.76,739.444,863.63
03-Jan-14,13,368.24,540.951,848.63
03-Jan-14,14,372.7,228.659,918.69
03-Jan-14,15,327.34,62.232,975.88
03-Jan-14,16,331.13,6.418,1152.33
03-Jan-14,17,338.38,0.0,1216.67
03-Jan-14,18,304.7,0.0,1292.77
03-Jan-14,19,324.59,0.0,1292.7
03-Jan-14,20,338.0,0.0,1307.92
03-Jan-14,21,314.6,0.0,1184.16
03-Jan-14,22,347.5,0.0,1449.68
03-Jan-14,23,378.66,0.0,1654.41
04-Jan-14,0,373.37,0.0,1460.11
04-Jan-14,1,384.21,0.0,1433.0
04-Jan-14,2,374.53,0.0,1424.91
04-Jan-14,3,310.86,0.0,1226.36
04-Jan-14,4,260.25,0.0,1097.08
04-Jan-14,5,251.09,0.0,1141.94
04-Jan-14,6,249.96,0.126,1263.69
04-Jan-14,7,257.19,155.737,1378.22
04-Jan-14,8,279.7,368.013,1235.64
04-Jan-14,9,357.33,725.956,1792.39
04-Jan-14,10,358.73,801.957,1268.36
04-Jan-14,11,366.39,787.133,896.55
04-Jan-14,12,374.66,690.441,713.41
04-Jan-14,13,386.62,477.321,647.7
04-Jan-14,14,362.89,202.557,577.4
04-Jan-14,15,288.52,74.658,509.76
04-Jan-14,16,271.4,9.897,418.5
04-Jan-14,17,273.85,0.0,390.12
04-Jan-14,18,254.89,0.0,563.3
04-Jan-14,19,292.4,0.0,756.63
04-Jan-14,20,315.34,0.0,935.62
04-Jan-14,21,312.56,0.0,1137.51
04-Jan-14,22,334.52,0.0,1102.81
04-Jan-14,23,350.99,0.0,1185.31
05-Jan-14,0,370.4,0.0,1352.4
05-Jan-14,1,386.47,0.0,1486.66
05-Jan-14,2,358.29,0.0,1168.01
05-Jan-14,3,287.91,0.0,852.33
05-Jan-14,4,250.71,0.0,909.96
05-Jan-14,5,236.99,0.0,941.99
05-Jan-14,6,233.33,0.134,987.21
05-Jan-14,7,238.79,83.08,1020.86
05-Jan-14,8,270.59,251.693,1059.78
05-Jan-14,9,340.18,629.036,1553.55
05-Jan-14,10,342.53,741.811,1006.72
05-Jan-14,11,370.39,759.781,676.02
05-Jan-14,12,372.79,682.018,544.44
05-Jan-14,13,385.2,505.13,463.23
05-Jan-14,14,369.11,275.983,389.75
05-Jan-14,15,284.29,81.628,342.73
05-Jan-14,16,269.53,9.908,351.05
05-Jan-14,17,284.42,0.0,501.21
05-Jan-14,18,280.06,0.0,823.69
05-Jan-14,19,308.11,0.0,1019.31
05-Jan-14,20,327.18,0.0,1033.05
05-Jan-14,21,319.46,0.0,1264.17
05-Jan-14,22,351.63,0.0,1307.02
05-Jan-14,23,371.0,0.0,1374.6
06-Jan-14,0,379.43,0.0,1413.93
06-Jan-14,1,375.93,0.0,1234.07
06-Jan-14,2,294.92,0.0,769.53
06-Jan-14,3,292.78,0.0,797.57
06-Jan-14,4,294.33,0.0,948.9
06-Jan-14,5,319.51,0.0,1205.5
06-Jan-14,6,298.79,0.107,1199.58
06-Jan-14,7,298.74,124.965,1010.32
06-Jan-14,8,348.38,492.229,1205.46
06-Jan-14,9,395.63,869.068,1841.62
06-Jan-14,10,395.4,994.988,1359.76
06-Jan-14,11,361.46,1023.844,901.35
06-Jan-14,12,385.45,902.067,761.55
06-Jan-14,13,380.98,660.693,710.16
06-Jan-14,14,364.44,320.424,719.23
06-Jan-14,15,370.73,88.934,780.41
06-Jan-14,16,382.63,9.754,896.33
06-Jan-14,17,385.42,0.0,849.09
06-Jan-14,18,357.4,0.0,906.87
06-Jan-14,19,388.06,0.0,1247.73
06-Jan-14,20,405.42,0.0,1470.05
06-Jan-14,21,409.38,0.0,1654.95
06-Jan-14,22,396.59,0.0,1501.37
06-Jan-14,23,375.82,0.0,1194.78
07-Jan-14,0,394.21,0.0,1495.7
07-Jan-14,1,394.58,0.0,1640.46
07-Jan-14,2,291.81,0.0,812.1
07-Jan-14,3,324.4,0.0,1110.06
07-Jan-14,4,398.2,0.0,1505.07
07-Jan-14,5,371.31,0.0,1478.69
07-Jan-14,6,352.06,0.079,1488.51
07-Jan-14,7,388.86,142.251,1537.63
07-Jan-14,8,379.11,480.212,1515.85
07-Jan-14,9,401.93,972.478,1976.22
07-Jan-14,10,377.08,1099.184,1345.92
07-Jan-14,11,370.79,1111.136,781.08
07-Jan-14,12,382.5,981.273,678.22
07-Jan-14,13,382.38,738.252,611.75
07-Jan-14,14,368.47,347.284,488.67
07-Jan-14,15,341.4,92.738,419.12
07-Jan-14,16,328.34,11.536,413.89
07-Jan-14,17,340.13,0.0,465.32
07-Jan-14,18,322.04,0.0,629.53
07-Jan-14,19,339.83,0.0,776.18
07-Jan-14,20,341.77,0.0,796.57
07-Jan-14,21,343.07,0.0,829.73
07-Jan-14,22,350.59,0.0,958.81
07-Jan-14,23,364.42,0.0,1070.04
08-Jan-14,0,348.69,0.0,1110.43
08-Jan-14,1,355.85,0.0,1267.98
08-Jan-14,2,343.86,0.0,1071.62
08-Jan-14,3,279.52,0.0,756.04
08-Jan-14,4,248.01,0.0,870.22
08-Jan-14,5,242.93,0.0,1075.05
08-Jan-14,6,248.33,0.102,1253.92
08-Jan-14,7,236.66,145.638,1049.66
08-Jan-14,8,274.4,472.686,1108.45
08-Jan-14,9,346.28,976.677,1617.36
08-Jan-14,10,347.12,1124.058,1097.65
08-Jan-14,11,367.55,1162.124,863.55
08-Jan-14,12,375.19,1067.987,691.5
08-Jan-14,13,386.9,821.113,574.42
08-Jan-14,14,365.67,419.178,503.39
08-Jan-14,15,283.68,123.999,406.9
08-Jan-14,16,278.9,13.183,435.06
08-Jan-14,17,289.6,0.0,528.61
08-Jan-14,18,280.57,0.0,789.45
08-Jan-14,19,307.95,0.0,1009.42
08-Jan-14,20,332.2,0.0,1110.13
08-Jan-14,21,317.18,0.0,1168.7
08-Jan-14,22,336.91,0.0,1160.19
08-Jan-14,23,366.58,0.0,1313.97
09-Jan-14,0,374.1,0.0,1327.1
09-Jan-14,1,376.73,0.0,1242.23
09-Jan-14,2,358.8,0.0,1120.78
09-Jan-14,3,284.03,0.0,803.04
09-Jan-14,4,266.87,0.0,1067.13
09-Jan-14,5,251.48,0.0,1191.23
09-Jan-14,6,237.74,0.132,1076.96
09-Jan-14,7,236.39,142.723,1039.76
09-Jan-14,8,290.81,484.085,1384.96
09-Jan-14,9,364.12,891.837,1830.02
09-Jan-14,10,354.93,1003.342,1133.51
09-Jan-14,11,362.98,1004.595,711.34
09-Jan-14,12,367.27,909.765,622.06
09-Jan-14,13,384.47,687.941,542.3
09-Jan-14,14,364.85,363.798,461.02
09-Jan-14,15,286.76,123.039,447.21
09-Jan-14,16,277.77,16.031,433.71
09-Jan-14,17,289.38,0.001,468.64
09-Jan-14,18,272.91,0.0,675.95
09-Jan-14,19,304.33,0.0,930.74
09-Jan-14,20,325.94,0.0,1046.91
09-Jan-14,21,304.95,0.0,971.92
09-Jan-14,22,330.91,0.0,1050.84
09-Jan-14,23,363.19,0.0,1254.59
10-Jan-14,0,371.56,0.0,1273.1
10-Jan-14,1,380.73,0.0,1259.61
10-Jan-14,2,358.35,0.0,1070.57
10-Jan-14,3,282.2,0.0,767.73
10-Jan-14,4,250.47,0.0,829.29
10-Jan-14,5,242.9,0.0,1077.99
10-Jan-14,6,234.83,0.146,1009.03
10-Jan-14,7,224.89,139.141,866.13
10-Jan-14,8,267.26,417.724,977.87
10-Jan-14,9,340.72,922.407,1430.25
10-Jan-14,10,332.81,1081.085,788.55
10-Jan-14,11,362.3,1106.128,597.51
10-Jan-14,12,369.51,1003.537,549.11
10-Jan-14,13,385.54,768.212,440.58
10-Jan-14,14,366.72,416.443,365.6
10-Jan-14,15,280.86,125.25,316.39
10-Jan-14,16,265.22,13.986,267.11
10-Jan-14,17,265.61,0.001,272.15
10-Jan-14,18,241.14,0.0,312.39
10-Jan-14,19,268.69,0.0,522.85
10-Jan-14,20,298.82,0.0,615.03
10-Jan-14,21,280.25,0.0,608.3
10-Jan-14,22,314.07,0.0,783.23
10-Jan-14,23,339.73,0.0,842.95
11-Jan-14,0,338.41,0.0,805.2
11-Jan-14,1,354.34,0.0,893.54
11-Jan-14,2,350.25,0.0,936.59
11-Jan-14,3,284.67,0.0,805.26
11-Jan-14,4,253.58,0.0,892.27
11-Jan-14,5,235.7,0.0,906.98
11-Jan-14,6,222.96,0.146,863.19
11-Jan-14,7,217.24,168.098,714.76
11-Jan-14,8,249.92,519.604,750.64
11-Jan-14,9,332.49,942.577,1265.23
11-Jan-14,10,336.32,1064.12,861.39
11-Jan-14,11,363.77,1081.591,564.32
11-Jan-14,12,376.75,965.745,425.32
11-Jan-14,13,387.48,752.848,379.17
11-Jan-14,14,365.1,387.486,317.13
11-Jan-14,15,286.0,129.661,225.98
11-Jan-14,16,258.06,22.023,174.35
11-Jan-14,17,252.18,0.003,167.84
11-Jan-14,18,222.45,0.0,161.09
11-Jan-14,19,246.27,0.0,354.24
11-Jan-14,20,299.31,0.0,594.06
11-Jan-14,21,282.07,0.0,617.66
11-Jan-14,22,313.13,0.0,672.54
11-Jan-14,23,337.87,0.0,757.36
12-Jan-14,0,346.5,0.0,826.24
12-Jan-14,1,360.06,0.0,957.83
12-Jan-14,2,348.29,0.0,937.24
12-Jan-14,3,279.17,0.0,735.15
12-Jan-14,4,248.81,0.0,765.15
12-Jan-14,5,228.63,0.0,819.83
12-Jan-14,6,223.03,0.136,815.78
12-Jan-14,7,220.74,127.052,809.73
12-Jan-14,8,266.45,469.107,948.09
12-Jan-14,9,338.1,976.871,1276.36
12-Jan-14,10,328.99,1121.598,650.17
12-Jan-14,11,362.14,1186.33,467.56
12-Jan-14,12,373.77,1093.167,409.36
12-Jan-14,13,388.13,852.347,375.16
12-Jan-14,14,368.33,454.732,292.0
12-Jan-14,15,290.62,110.896,202.94
12-Jan-14,16,252.42,11.247,148.47
12-Jan-14,17,253.27,0.01,115.95
12-Jan-14,18,218.11,0.0,149.99
12-Jan-14,19,246.21,0.0,287.04
12-Jan-14,20,286.48,0.0,506.84
12-Jan-14,21,285.51,0.0,656.39
12-Jan-14,22,314.13,0.0,787.88
12-Jan-14,23,340.58,0.0,920.62
13-Jan-14,0,350.81,0.0,975.7
13-Jan-14,1,358.42,0.0,976.65
13-Jan-14,2,285.47,0.0,636.53
13-Jan-14,3,271.81,0.0,575.05
13-Jan-14,4,274.87,0.0,616.35
13-Jan-14,5,286.07,0.0,665.53
13-Jan-14,6,265.61,0.129,722.91
13-Jan-14,7,284.78,173.828,747.89
13-Jan-14,8,318.79,576.421,790.78
13-Jan-14,9,349.4,948.953,1117.13
13-Jan-14,10,364.07,1049.143,808.41
13-Jan-14,11,370.65,1037.075,626.96
13-Jan-14,12,409.27,909.793,458.7
13-Jan-14,13,415.0,689.451,315.26
13-Jan-14,14,399.48,331.102,203.27
13-Jan-14,15,359.42,96.86,145.91
13-Jan-14,16,329.37,16.464,85.96
13-Jan-14,17,321.72,0.021,38.85
13-Jan-14,18,284.12,0.0,37.25
13-Jan-14,19,294.49,0.0,250.49
13-Jan-14,20,337.18,0.0,498.45
13-Jan-14,21,337.32,0.0,552.53
13-Jan-14,22,348.85,0.0,807.7
13-Jan-14,23,367.39,0.0,1012.34
14-Jan-14,0,354.44,0.0,899.86
14-Jan-14,1,339.35,0.0,879.2
14-Jan-14,2,274.93,0.0,592.87
14-Jan-14,3,292.7,0.0,617.94
14-Jan-14,4,302.44,0.0,644.84
14-Jan-14,5,313.19,0.0,771.6
14-Jan-14,6,305.95,0.151,964.73
14-Jan-14,7,314.92,174.915,842.8
14-Jan-14,8,326.47,387.979,840.93
14-Jan-14,9,356.05,665.741,1310.36
14-Jan-14,10,348.62,730.941,895.7
14-Jan-14,11,355.35,725.147,682.33
14-Jan-14,12,375.01,631.135,511.45
14-Jan-14,13,393.9,475.832,354.96
14-Jan-14,14,379.67,239.406,179.61
14-Jan-14,15,339.13,78.266,73.87
14-Jan-14,16,315.57,8.191,20.24
14-Jan-14,17,308.04,0.031,2.91
14-Jan-14,18,267.25,0.0,38.48
14-Jan-14,19,273.53,0.0,226.34
14-Jan-14,20,309.2,0.0,436.87
14-Jan-14,21,337.8,0.0,710.58
14-Jan-14,22,337.68,0.0,797.29
14-Jan-14,23,341.75,0.0,813.28
15-Jan-14,0,333.03,0.0,869.53
15-Jan-14,1,327.09,0.0,839.88
15-Jan-14,2,323.86,0.0,769.84
15-Jan-14,3,273.88,0.0,674.87
15-Jan-14,4,247.83,0.0,838.07
15-Jan-14,5,216.14,0.0,689.88
15-Jan-14,6,216.21,0.161,712.59
15-Jan-14,7,215.76,91.764,745.88
15-Jan-14,8,253.89,357.154,770.2
15-Jan-14,9,322.54,612.86,1169.99
15-Jan-14,10,331.36,691.6,723.21
15-Jan-14,11,377.12,687.714,488.46
15-Jan-14,12,400.87,607.628,344.2
15-Jan-14,13,412.1,454.305,245.43
15-Jan-14,14,384.6,266.032,131.28
15-Jan-14,15,292.23,73.756,36.34
15-Jan-14,16,252.38,10.311,1.95
15-Jan-14,17,248.86,0.033,8.36
15-Jan-14,18,203.38,0.0,1.24
15-Jan-14,19,227.34,0.0,121.57
15-Jan-14,20,276.41,0.0,440.92
15-Jan-14,21,281.96,0.0,642.92
15-Jan-14,22,307.5,0.0,691.01
15-Jan-14,23,329.16,0.0,738.53
16-Jan-14,0,342.33,0.0,862.74
16-Jan-14,1,346.76,0.0,818.04
16-Jan-14,2,333.43,0.0,771.49
16-Jan-14,3,258.43,0.0,486.07
16-Jan-14,4,230.82,0.0,556.54
16-Jan-14,5,217.4,0.0,634.69
16-Jan-14,6,212.4,0.114,682.28
16-Jan-14,7,215.89,121.629,727.47
16-Jan-14,8,252.75,432.737,758.61
16-Jan-14,9,324.67,699.264,1194.62
16-Jan-14,10,327.77,786.157,773.33
16-Jan-14,11,347.85,801.966,459.09
16-Jan-14,12,355.42,731.215,315.48
16-Jan-14,13,365.91,564.188,198.01
16-Jan-14,14,348.24,317.189,56.12
16-Jan-14,15,272.77,112.87,9.79
16-Jan-14,16,246.68,17.673,0.36
16-Jan-14,17,242.79,0.069,1.39
16-Jan-14,18,199.88,0.0,2.55
16-Jan-14,19,226.8,0.0,79.88
16-Jan-14,20,270.42,0.0,291.3
16-Jan-14,21,262.12,0.0,346.35
16-Jan-14,22,283.62,0.0,344.12
16-Jan-14,23,300.75,0.0,322.65
17-Jan-14,0,311.11,0.0,381.16
17-Jan-14,1,330.89,0.0,506.7
17-Jan-14,2,317.25,0.0,473.58
17-Jan-14,3,243.76,0.0,327.5
17-Jan-14,4,216.88,0.0,410.27
17-Jan-14,5,204.39,0.0,484.18
17-Jan-14,6,189.06,0.208,410.52
17-Jan-14,7,196.36,153.913,472.99
17-Jan-14,8,236.33,403.443,535.74
17-Jan-14,9,310.26,821.857,943.3
17-Jan-14,10,320.01,934.93,591.4
17-Jan-14,11,357.92,964.845,394.47
17-Jan-14,12,337.44,887.498,228.84
17-Jan-14,13,359.47,712.311,134.45
17-Jan-14,14,330.42,407.828,62.69
17-Jan-14,15,260.71,149.147,58.0
17-Jan-14,16,249.96,14.347,79.5
17-Jan-14,17,249.38,0.083,61.37
17-Jan-14,18,210.04,0.0,82.5
17-Jan-14,19,244.79,0.0,220.09
17-Jan-14,20,281.72,0.0,400.17
17-Jan-14,21,278.06,0.0,537.76
17-Jan-14,22,304.63,0.0,657.8
17-Jan-14,23,324.64,0.0,663.35
18-Jan-14,0,328.05,0.0,609.83
18-Jan-14,1,337.55,0.0,650.27
18-Jan-14,2,328.48,0.0,622.42
18-Jan-14,3,251.83,0.0,416.22
18-Jan-14,4,209.8,0.0,364.57
18-Jan-14,5,201.42,0.0,392.12
18-Jan-14,6,190.37,0.226,423.35
18-Jan-14,7,200.35,116.056,514.67
18-Jan-14,8,247.3,416.517,659.69
18-Jan-14,9,307.9,811.405,908.25
18-Jan-14,10,324.37,924.012,580.08
18-Jan-14,11,373.51,942.362,451.84
18-Jan-14,12,402.03,871.421,287.73
18-Jan-14,13,417.8,671.721,163.46
18-Jan-14,14,391.31,385.757,44.47
18-Jan-14,15,289.22,121.198,1.39
18-Jan-14,16,256.75,18.119,0.09
18-Jan-14,17,252.03,0.092,0.14
18-Jan-14,18,208.4,0.0,0.5
18-Jan-14,19,219.16,0.0,57.85
18-Jan-14,20,258.4,0.0,252.72
18-Jan-14,21,262.29,0.0,408.4
18-Jan-14,22,285.28,0.0,453.02
18-Jan-14,23,321.83,0.0,601.35
19-Jan-14,0,330.48,0.0,691.24
19-Jan-14,1,337.6,0.0,691.87
19-Jan-14,2,328.29,0.0,686.24
19-Jan-14,3,255.89,0.0,462.27
19-Jan-14,4,229.02,0.0,547.8
19-Jan-14,5,214.21,0.0,565.84
19-Jan-14,6,213.5,0.2,673.27
19-Jan-14,7,207.34,140.486,606.37
19-Jan-14,8,252.49,416.666,731.53
19-Jan-14,9,327.8,736.021,1221.71
19-Jan-14,10,329.84,835.99,685.79
19-Jan-14,11,376.19,862.765,437.18
19-Jan-14,12,404.99,775.596,312.8
19-Jan-14,13,422.11,591.606,164.56
19-Jan-14,14,397.88,326.322,78.39
19-Jan-14,15,292.71,137.519,15.79
19-Jan-14,16,256.3,32.597,0.37
19-Jan-14,17,250.36,0.214,0.38
19-Jan-14,18,203.22,0.0,3.5
19-Jan-14,19,226.23,0.0,127.92
19-Jan-14,20,269.46,0.0,331.87
19-Jan-14,21,275.04,0.0,499.88
19-Jan-14,22,296.39,0.0,582.46
19-Jan-14,23,313.59,0.0,580.5
20-Jan-14,0,326.72,0.0,671.55
20-Jan-14,1,343.55,0.0,741.09
20-Jan-14,2,279.47,0.0,532.13
20-Jan-14,3,266.46,0.0,536.28
20-Jan-14,4,271.24,0.0,594.19
20-Jan-14,5,278.13,0.0,553.47
20-Jan-14,6,263.88,0.23,634.25
20-Jan-14,7,268.76,117.682,498.99
20-Jan-14,8,303.27,327.158,611.21
20-Jan-14,9,353.18,595.058,1127.31
20-Jan-14,10,395.67,691.946,1077.21
20-Jan-14,11,356.7,726.466,679.01
20-Jan-14,12,344.32,678.154,367.47
20-Jan-14,13,335.89,535.245,280.21
20-Jan-14,14,330.42,320.959,214.13
20-Jan-14,15,326.37,143.54,167.17
20-Jan-14,16,328.63,25.198,149.1
20-Jan-14,17,321.48,0.237,91.72
20-Jan-14,18,285.65,0.0,122.64
20-Jan-14,19,314.76,0.0,239.57
20-Jan-14,20,339.9,0.0,387.45
20-Jan-14,21,340.38,0.0,462.81
20-Jan-14,22,333.61,0.0,493.49
20-Jan-14,23,338.63,0.0,603.46
21-Jan-14,0,346.28,0.0,663.35
21-Jan-14,1,333.2,0.0,725.04
21-Jan-14,2,271.66,0.0,535.7
21-Jan-14,3,274.42,0.0,408.55
21-Jan-14,4,282.41,0.0,416.3
21-Jan-14,5,286.93,0.0,431.2
21-Jan-14,6,269.8,0.272,470.72
21-Jan-14,7,293.48,95.193,502.01
21-Jan-14,8,307.26,309.134,620.83
21-Jan-14,9,338.99,594.765,1009.56
21-Jan-14,10,343.41,691.104,597.12
21-Jan-14,11,362.75,725.703,425.33
21-Jan-14,12,384.19,668.366,358.12
21-Jan-14,13,383.08,518.791,330.42
21-Jan-14,14,373.87,333.478,241.56
21-Jan-14,15,340.91,125.282,185.18
21-Jan-14,16,319.94,12.449,158.11
21-Jan-14,17,311.42,0.115,149.36
21-Jan-14,18,277.28,0.0,172.62
21-Jan-14,19,288.41,0.0,264.8
21-Jan-14,20,316.49,0.0,339.71
21-Jan-14,21,323.33,0.0,438.36
21-Jan-14,22,324.11,0.0,505.91
21-Jan-14,23,334.12,0.0,588.4
22-Jan-14,0,330.2,0.0,692.06
22-Jan-14,1,325.15,0.0,687.39
22-Jan-14,2,325.31,0.0,655.58
22-Jan-14,3,260.81,0.0,512.26
22-Jan-14,4,227.36,0.0,533.81
22-Jan-14,5,212.87,0.0,629.18
22-Jan-14,6,206.72,0.28,594.64
22-Jan-14,7,208.22,85.485,615.8
22-Jan-14,8,257.23,418.567,793.88
22-Jan-14,9,312.74,710.625,926.21
22-Jan-14,10,327.94,852.382,570.4
22-Jan-14,11,373.55,853.069,455.31
22-Jan-14,12,391.62,796.449,400.41
22-Jan-14,13,406.42,640.533,358.17
22-Jan-14,14,378.04,408.403,271.98
22-Jan-14,15,290.9,152.599,239.99
22-Jan-14,16,254.45,32.271,180.22
22-Jan-14,17,252.23,0.397,152.95
22-Jan-14,18,221.42,0.0,183.24
22-Jan-14,19,247.97,0.0,333.13
22-Jan-14,20,288.0,0.0,502.15
22-Jan-14,21,276.06,0.0,624.6
22-Jan-14,22,311.5,0.0,757.6
22-Jan-14,23,331.42,0.0,797.47
23-Jan-14,0,352.46,0.0,983.21
23-Jan-14,1,361.49,0.0,1023.53
23-Jan-14,2,337.18,0.0,861.99
23-Jan-14,3,266.3,0.0,554.45
23-Jan-14,4,234.36,0.0,603.1
23-Jan-14,5,221.21,0.0,689.53
23-Jan-14,6,217.3,0.318,731.28
23-Jan-14,7,219.13,138.889,758.59
23-Jan-14,8,255.76,512.609,768.03
23-Jan-14,9,324.18,864.059,1238.09
23-Jan-14,10,341.25,987.019,866.59
23-Jan-14,11,369.76,995.748,560.54
23-Jan-14,12,386.55,907.25,461.82
23-Jan-14,13,409.34,706.189,352.14
23-Jan-14,14,382.58,409.766,257.45
23-Jan-14,15,294.84,169.162,189.22
23-Jan-14,16,258.11,43.625,144.37
23-Jan-14,17,252.87,0.532,120.47
23-Jan-14,18,213.15,0.0,138.82
23-Jan-14,19,244.41,0.0,323.49
23-Jan-14,20,300.65,0.0,638.22
23-Jan-14,21,289.75,0.0,792.67
23-Jan-14,22,324.23,0.0,937.34
23-Jan-14,23,340.99,0.0,947.36
24-Jan-14,0,342.15,0.0,881.78
24-Jan-14,1,354.51,0.0,945.54
24-Jan-14,2,338.4,0.0,864.5
24-Jan-14,3,268.26,0.0,563.75
24-Jan-14,4,234.0,0.0,609.62
24-Jan-14,5,215.78,0.0,622.48
24-Jan-14,6,214.29,0.303,672.34
24-Jan-14,7,218.0,93.654,737.63
24-Jan-14,8,253.92,386.633,736.54
24-Jan-14,9,317.33,668.957,1018.27
24-Jan-14,10,350.89,788.074,828.97
24-Jan-14,11,352.5,795.834,620.61
24-Jan-14,12,345.28,718.667,536.04
24-Jan-14,13,341.2,588.82,282.53
24-Jan-14,14,336.23,349.48,220.6
24-Jan-14,15,267.36,137.998,183.46
24-Jan-14,16,252.63,34.377,147.12
24-Jan-14,17,264.73,0.593,184.19
24-Jan-14,18,236.26,0.0,241.58
24-Jan-14,19,251.78,0.0,332.82
24-Jan-14,20,285.15,0.0,415.36
24-Jan-14,21,280.36,0.0,570.91
24-Jan-14,22,307.27,0.0,625.45
24-Jan-14,23,320.92,0.0,597.39
25-Jan-14,0,331.31,0.0,620.9
25-Jan-14,1,344.56,0.0,673.38
25-Jan-14,2,323.74,0.0,554.71
25-Jan-14,3,248.48,0.0,342.56
25-Jan-14,4,210.04,0.0,348.72
25-Jan-14,5,206.0,0.0,499.04
25-Jan-14,6,207.64,0.324,588.13
25-Jan-14,7,186.96,38.868,367.89
25-Jan-14,8,223.38,459.604,370.74
25-Jan-14,9,294.56,727.442,631.23
25-Jan-14,10,339.17,849.911,612.05
25-Jan-14,11,352.9,902.258,548.19
25-Jan-14,12,345.17,847.625,464.51
25-Jan-14,13,366.22,702.331,483.17
25-Jan-14,14,360.49,441.623,479.47
25-Jan-14,15,302.71,164.432,453.53
25-Jan-14,16,291.48,36.621,423.4
25-Jan-14,17,291.95,0.693,397.33
25-Jan-14,18,259.29,0.0,408.31
25-Jan-14,19,271.42,0.0,493.37
25-Jan-14,20,305.5,0.0,564.35
25-Jan-14,21,294.5,0.0,696.93
25-Jan-14,22,322.93,0.0,757.94
25-Jan-14,23,338.8,0.0,736.98
26-Jan-14,0,343.7,0.0,725.74
26-Jan-14,1,353.28,0.0,746.32
26-Jan-14,2,337.56,0.0,664.06
26-Jan-14,3,263.92,0.0,504.78
26-Jan-14,4,223.23,0.0,496.66
26-Jan-14,5,207.58,0.0,479.43
26-Jan-14,6,199.6,0.285,491.5
26-Jan-14,7,206.54,110.375,575.79
26-Jan-14,8,240.49,478.201,581.51
26-Jan-14,9,309.37,834.519,783.1
26-Jan-14,10,318.47,974.143,450.09
26-Jan-14,11,345.52,974.742,389.94
26-Jan-14,12,327.25,896.913,377.53
26-Jan-14,13,352.44,711.567,336.59
26-Jan-14,14,349.9,426.992,294.65
26-Jan-14,15,274.25,144.033,309.66
26-Jan-14,16,295.74,33.493,516.96
26-Jan-14,17,317.18,0.65,796.27
26-Jan-14,18,282.75,0.0,814.15
26-Jan-14,19,277.34,0.0,811.04
26-Jan-14,20,318.13,0.0,868.15
26-Jan-14,21,304.89,0.0,934.84
26-Jan-14,22,337.29,0.0,1043.72
26-Jan-14,23,354.78,0.0,1069.81
27-Jan-14,0,363.27,0.0,1082.23
27-Jan-14,1,377.43,0.0,1156.67
27-Jan-14,2,303.68,0.0,797.98
