date,hour,GC,GG,Heat
12-Oct-10,4,105.798,0.063,318.225
12-Oct-10,5,118.440,0.024,348.715
12-Oct-10,6,146.332,1.711,377.490
12-Oct-10,7,180.734,36.073,391.230
12-Oct-10,8,178.639,108.393,382.645
12-Oct-10,9,165.730,150.101,368.040
12-Oct-10,10,158.406,148.412,285.585
12-Oct-10,11,155.077,212.528,274.850
12-Oct-10,12,158.335,235.812,278.285
12-Oct-10,13,156.581,246.466,288.590
12-Oct-10,14,149.377,292.239,241.355
12-Oct-10,15,151.858,253.730,278.285
12-Oct-10,16,169.077,168.326,302.335
12-Oct-10,17,210.987,61.000,274.420
12-Oct-10,18,254.570,11.745,242.210
12-Oct-10,19,275.429,0.046,291.600
12-Oct-10,20,257.568,0.037,302.765
12-Oct-10,21,223.126,0.068,310.065
12-Oct-10,22,201.007,0.076,305.340
12-Oct-10,23,158.146,0.053,301.475
13-Oct-10,0,127.778,0.073,308.775
13-Oct-10,1,114.576,0.030,318.655
13-Oct-10,2,102.412,0.043,330.250
13-Oct-10,3,105.911,0.042,334.545
13-Oct-10,4,107.462,0.036,344.850
13-Oct-10,5,121.363,0.024,364.605
13-Oct-10,6,153.964,1.599,374.055
13-Oct-10,7,181.132,24.789,387.365
13-Oct-10,8,171.374,97.242,384.790
13-Oct-10,9,154.709,161.551,315.650
13-Oct-10,10,144.139,161.094,303.195
13-Oct-10,11,151.559,123.283,295.465
13-Oct-10,12,155.079,178.912,296.750
13-Oct-10,13,160.967,225.703,288.165
13-Oct-10,14,140.732,287.353,288.590
13-Oct-10,15,148.452,211.273,288.590
13-Oct-10,16,168.551,118.187,293.315
13-Oct-10,17,218.727,37.492,286.445
13-Oct-10,18,264.143,5.584,293.315
13-Oct-10,19,256.557,0.024,303.625
13-Oct-10,20,243.856,0.050,316.505
13-Oct-10,21,224.141,0.074,337.120
13-Oct-10,22,188.078,0.039,282.150
13-Oct-10,23,139.256,0.044,287.735
14-Oct-10,0,118.968,0.056,278.715
14-Oct-10,1,104.923,0.058,343.135
14-Oct-10,2,95.366,0.054,346.140
14-Oct-10,3,99.965,0.056,302.765
14-Oct-10,4,101.212,0.056,304.910
14-Oct-10,5,113.359,0.024,370.620
14-Oct-10,6,156.616,1.020,378.350
14-Oct-10,7,183.587,36.357,387.795
14-Oct-10,8,174.938,114.762,390.375
14-Oct-10,9,159.332,228.060,357.305
14-Oct-10,10,149.130,307.772,311.785
14-Oct-10,11,154.661,286.588,300.615
14-Oct-10,12,157.872,281.671,289.880
14-Oct-10,13,162.840,303.299,290.310
14-Oct-10,14,148.732,281.596,311.355
14-Oct-10,15,153.663,238.056,299.330
14-Oct-10,16,169.615,156.797,290.310
14-Oct-10,17,208.874,66.852,305.770
14-Oct-10,18,236.342,12.127,298.470
14-Oct-10,19,267.154,0.060,316.505
14-Oct-10,20,250.909,0.068,322.950
14-Oct-10,21,224.896,0.026,324.235
14-Oct-10,22,191.158,0.037,317.795
14-Oct-10,23,142.632,0.062,318.225
15-Oct-10,0,117.976,0.003,312.640
15-Oct-10,1,111.560,0.051,336.690
15-Oct-10,2,101.958,0.043,328.100
15-Oct-10,3,99.968,0.025,333.255
15-Oct-10,4,104.685,0.031,352.150
15-Oct-10,5,115.766,0.043,320.800
15-Oct-10,6,144.470,1.323,405.405
15-Oct-10,7,183.292,12.734,410.130
15-Oct-10,8,168.437,43.730,405.835
15-Oct-10,9,158.199,58.939,316.935
15-Oct-10,10,162.560,49.591,265.830
15-Oct-10,11,169.867,53.624,301.045
15-Oct-10,12,170.290,71.671,294.175
15-Oct-10,13,166.781,69.544,290.310
15-Oct-10,14,159.327,106.824,260.680
15-Oct-10,15,157.720,69.347,308.345
15-Oct-10,16,180.948,72.740,250.800
15-Oct-10,17,220.513,48.326,298.040
15-Oct-10,18,247.564,7.816,297.610
15-Oct-10,19,254.259,0.039,302.765
15-Oct-10,20,251.892,0.029,316.935
15-Oct-10,21,219.106,0.049,319.085
15-Oct-10,22,198.056,0.063,296.750
15-Oct-10,23,155.128,0.055,311.355
16-Oct-10,0,129.824,0.058,308.345
16-Oct-10,1,106.718,0.024,310.495
16-Oct-10,2,103.793,0.048,318.225
16-Oct-10,3,98.532,0.018,331.540
16-Oct-10,4,101.428,0.013,324.235
16-Oct-10,5,107.351,0.060,340.125
16-Oct-10,6,125.601,4.607,371.045
16-Oct-10,7,159.970,43.805,384.360
16-Oct-10,8,188.041,145.665,375.340
16-Oct-10,9,205.873,227.317,323.380
16-Oct-10,10,199.382,301.668,295.895
16-Oct-10,11,205.670,319.693,290.310
16-Oct-10,12,212.895,329.574,289.880
16-Oct-10,13,217.969,336.298,264.545
16-Oct-10,14,205.130,334.800,298.040
16-Oct-10,15,188.025,284.059,281.720
16-Oct-10,16,194.385,192.179,273.130
16-Oct-10,17,231.763,81.697,271.845
16-Oct-10,18,265.488,12.610,230.615
16-Oct-10,19,288.585,0.043,284.300
16-Oct-10,20,266.721,0.062,293.745
16-Oct-10,21,247.374,0.043,298.040
16-Oct-10,22,205.141,0.056,250.800
16-Oct-10,23,161.613,0.056,251.660
17-Oct-10,0,135.529,0.020,249.940
17-Oct-10,1,118.402,0.014,246.935
17-Oct-10,2,111.382,0.048,249.940
17-Oct-10,3,105.836,0.049,248.225
17-Oct-10,4,105.635,0.042,252.090
17-Oct-10,5,121.159,0.036,262.825
17-Oct-10,6,142.939,5.484,267.980
17-Oct-10,7,180.723,61.896,267.980
17-Oct-10,8,195.168,165.045,264.115
17-Oct-10,9,204.958,270.500,319.945
17-Oct-10,10,196.589,345.732,302.335
17-Oct-10,11,199.333,387.017,289.880
17-Oct-10,12,186.554,397.804,241.780
17-Oct-10,13,189.204,384.484,272.275
17-Oct-10,14,181.977,347.490,248.225
17-Oct-10,15,175.280,269.752,246.935
17-Oct-10,16,177.329,164.301,244.790
17-Oct-10,17,220.152,70.777,246.075
17-Oct-10,18,261.421,12.717,250.800
17-Oct-10,19,267.089,0.039,270.555
17-Oct-10,20,255.630,0.069,283.440
17-Oct-10,21,222.857,0.048,295.895
17-Oct-10,22,185.200,0.026,290.740
17-Oct-10,23,144.518,0.081,284.300
18-Oct-10,0,128.341,0.036,286.875
18-Oct-10,1,119.277,0.032,279.145
18-Oct-10,2,101.887,0.060,289.020
18-Oct-10,3,103.985,0.043,308.345
18-Oct-10,4,105.184,0.024,301.045
18-Oct-10,5,121.456,0.054,329.390
18-Oct-10,6,169.440,5.810,367.610
18-Oct-10,7,196.540,61.984,347.430
18-Oct-10,8,191.807,160.843,300.615
18-Oct-10,9,164.214,262.623,235.770
18-Oct-10,10,152.021,337.452,263.685
18-Oct-10,11,151.363,380.522,249.510
18-Oct-10,12,152.587,393.790,244.360
18-Oct-10,13,153.158,383.797,246.935
18-Oct-10,14,151.156,347.439,249.085
18-Oct-10,15,146.813,282.055,259.390
18-Oct-10,16,164.193,174.223,254.665
18-Oct-10,17,230.193,79.751,263.255
18-Oct-10,18,239.307,15.815,271.845
18-Oct-10,19,264.624,0.059,276.995
18-Oct-10,20,247.413,0.048,280.435
18-Oct-10,21,218.960,0.079,285.155
18-Oct-10,22,190.203,0.026,267.980
18-Oct-10,23,139.127,0.060,258.530
19-Oct-10,0,115.296,0.048,261.105
19-Oct-10,1,107.330,0.031,271.415
19-Oct-10,2,99.622,0.037,294.605
19-Oct-10,3,97.697,0.050,302.335
19-Oct-10,4,101.253,0.037,320.370
19-Oct-10,5,124.759,0.067,333.685
19-Oct-10,6,157.405,3.313,337.120
19-Oct-10,7,197.403,24.191,331.110
19-Oct-10,8,181.745,50.035,328.530
19-Oct-10,9,179.590,60.655,286.445
19-Oct-10,10,158.148,92.360,282.580
19-Oct-10,11,170.470,87.992,274.420
19-Oct-10,12,165.134,80.103,268.840
19-Oct-10,13,160.994,98.409,258.960
19-Oct-10,14,158.979,110.291,255.955
19-Oct-10,15,163.677,114.589,255.525
19-Oct-10,16,184.017,68.167,250.370
19-Oct-10,17,268.102,24.506,253.805
19-Oct-10,18,298.744,3.245,269.695
19-Oct-10,19,299.996,0.019,267.550
19-Oct-10,20,274.171,0.032,262.395
19-Oct-10,21,236.561,0.074,265.830
19-Oct-10,22,195.537,0.051,267.980
19-Oct-10,23,145.306,0.047,264.545
20-Oct-10,0,120.464,0.014,262.395
20-Oct-10,1,113.991,0.060,275.710
20-Oct-10,2,101.273,0.055,271.415
20-Oct-10,3,106.026,0.048,298.900
20-Oct-10,4,108.116,0.042,322.520
20-Oct-10,5,121.849,0.047,350.435
20-Oct-10,6,165.454,5.774,365.465
20-Oct-10,7,194.871,58.298,339.270
20-Oct-10,8,170.622,149.264,322.090
20-Oct-10,9,158.063,211.025,278.285
20-Oct-10,10,135.428,254.065,260.250
20-Oct-10,11,139.620,304.920,253.375
20-Oct-10,12,147.374,347.324,258.530
20-Oct-10,13,137.897,363.251,254.665
20-Oct-10,14,133.726,342.881,253.805
20-Oct-10,15,140.051,284.526,247.795
20-Oct-10,16,163.721,189.948,200.125
20-Oct-10,17,216.209,85.612,245.645
20-Oct-10,18,246.870,16.214,240.925
20-Oct-10,19,258.705,0.056,214.295
20-Oct-10,20,255.926,0.031,250.370
20-Oct-10,21,228.187,0.062,261.105
20-Oct-10,22,188.127,0.032,219.450
20-Oct-10,23,145.697,0.038,255.955
21-Oct-10,0,124.888,0.059,258.960
21-Oct-10,1,117.162,0.033,265.400
21-Oct-10,2,107.779,0.018,263.685
21-Oct-10,3,106.647,0.036,275.710
21-Oct-10,4,109.188,0.049,299.760
21-Oct-10,5,122.202,0.054,314.790
21-Oct-10,6,157.837,6.390,319.515
21-Oct-10,7,200.000,60.861,283.870
21-Oct-10,8,187.890,154.022,281.720
21-Oct-10,9,163.209,247.790,213.010
21-Oct-10,10,149.731,298.726,244.790
21-Oct-10,11,145.177,343.752,242.640
21-Oct-10,12,154.425,380.675,203.990
21-Oct-10,13,149.593,377.897,250.370
21-Oct-10,14,148.244,344.156,251.660
21-Oct-10,15,148.237,280.328,244.790
21-Oct-10,16,161.549,184.596,250.370
21-Oct-10,17,204.427,83.089,246.505
21-Oct-10,18,237.492,15.513,249.510
21-Oct-10,19,247.348,0.050,253.375
21-Oct-10,20,248.138,0.033,262.825
21-Oct-10,21,219.425,0.071,254.665
21-Oct-10,22,191.519,0.064,263.685
21-Oct-10,23,151.081,0.061,264.115
22-Oct-10,0,127.242,0.037,261.965
22-Oct-10,1,114.469,0.026,262.395
22-Oct-10,2,106.741,0.018,263.255
22-Oct-10,3,108.238,0.030,270.555
22-Oct-10,4,107.292,0.050,239.205
22-Oct-10,5,120.140,0.042,325.525
22-Oct-10,6,148.316,7.016,350.435
22-Oct-10,7,192.014,65.019,335.830
22-Oct-10,8,172.807,153.712,320.370
22-Oct-10,9,159.662,244.496,289.450
22-Oct-10,10,162.431,318.802,272.275
22-Oct-10,11,162.385,361.086,220.740
22-Oct-10,12,162.578,375.043,263.255
22-Oct-10,13,150.917,365.573,219.020
22-Oct-10,14,144.496,320.358,252.950
22-Oct-10,15,157.960,152.974,266.690
22-Oct-10,16,192.855,87.512,265.830
22-Oct-10,17,221.827,57.851,264.115
22-Oct-10,18,237.030,20.430,264.545
22-Oct-10,19,237.012,0.074,276.140
22-Oct-10,20,225.763,0.055,284.300
22-Oct-10,21,195.062,0.051,288.165
22-Oct-10,22,180.198,0.027,222.025
22-Oct-10,23,149.400,0.045,249.510
23-Oct-10,0,124.954,0.034,248.225
23-Oct-10,1,107.620,0.061,255.955
23-Oct-10,2,103.311,0.085,252.950
23-Oct-10,3,99.681,0.037,278.715
23-Oct-10,4,102.063,0.006,313.500
23-Oct-10,5,113.353,0.038,310.495
23-Oct-10,6,129.195,7.991,311.785
23-Oct-10,7,165.393,66.562,313.070
23-Oct-10,8,173.316,163.439,311.355
23-Oct-10,9,182.012,259.160,283.440
23-Oct-10,10,177.425,325.444,269.265
23-Oct-10,11,184.751,364.504,246.505
23-Oct-10,12,176.165,360.363,240.495
23-Oct-10,13,177.708,252.560,238.345
23-Oct-10,14,167.062,99.362,263.255
23-Oct-10,15,180.753,50.756,249.085
23-Oct-10,16,188.423,44.104,252.520
23-Oct-10,17,203.908,35.866,259.390
23-Oct-10,18,228.399,5.850,264.975
23-Oct-10,19,233.597,0.088,281.290
23-Oct-10,20,222.104,0.036,283.010
23-Oct-10,21,204.653,0.062,284.725
23-Oct-10,22,186.566,0.055,270.985
23-Oct-10,23,157.936,0.057,266.260
24-Oct-10,0,131.627,0.043,276.140
24-Oct-10,1,114.266,0.039,311.785
24-Oct-10,2,107.368,0.025,273.990
24-Oct-10,3,110.305,0.025,343.135
24-Oct-10,4,112.385,0.036,340.985
24-Oct-10,5,112.554,0.044,338.410
24-Oct-10,6,120.717,0.406,342.705
24-Oct-10,7,155.241,3.531,313.070
24-Oct-10,8,188.013,10.016,314.790
24-Oct-10,9,222.953,14.661,298.900
24-Oct-10,10,235.591,26.058,292.885
24-Oct-10,11,223.143,38.385,290.740
24-Oct-10,12,228.455,41.787,268.410
24-Oct-10,13,230.506,50.817,267.550
24-Oct-10,14,223.027,38.801,276.140
24-Oct-10,15,223.384,35.990,289.880
24-Oct-10,16,264.876,32.855,268.840
24-Oct-10,17,307.486,14.408,249.510
24-Oct-10,18,339.862,1.603,261.105
24-Oct-10,19,323.646,0.050,274.420
24-Oct-10,20,295.270,0.057,265.830
24-Oct-10,21,264.103,0.078,268.840
24-Oct-10,22,203.778,0.038,269.265
24-Oct-10,23,149.595,0.045,267.550
25-Oct-10,0,127.962,0.049,265.400
25-Oct-10,1,124.971,0.079,258.100
25-Oct-10,2,104.588,0.038,218.160
25-Oct-10,3,109.326,0.030,260.680
25-Oct-10,4,105.730,0.018,278.715
25-Oct-10,5,128.823,0.042,303.625
25-Oct-10,6,168.574,0.809,325.525
25-Oct-10,7,206.625,15.252,341.415
25-Oct-10,8,207.000,46.727,322.950
25-Oct-10,9,187.292,82.908,288.165
25-Oct-10,10,171.017,137.698,279.575
25-Oct-10,11,171.156,174.008,263.255
25-Oct-10,12,172.786,193.928,254.665
25-Oct-10,13,170.831,225.543,254.665
25-Oct-10,14,158.560,212.800,267.550
25-Oct-10,15,158.692,178.829,275.710
25-Oct-10,16,188.632,149.990,257.670
25-Oct-10,17,241.177,78.947,241.355
25-Oct-10,18,271.000,17.316,243.070
25-Oct-10,19,281.761,0.063,242.210
25-Oct-10,20,274.737,0.037,267.120
25-Oct-10,21,238.345,0.055,271.415
25-Oct-10,22,211.478,0.053,256.815
25-Oct-10,23,157.212,0.028,244.790
26-Oct-10,0,124.671,0.054,236.630
26-Oct-10,1,114.614,0.070,235.340
26-Oct-10,2,102.878,0.024,240.065
26-Oct-10,3,107.200,0.050,249.510
26-Oct-10,4,109.499,0.018,267.980
26-Oct-10,5,124.432,0.055,304.480
26-Oct-10,6,168.179,6.078,301.045
26-Oct-10,7,190.560,62.707,304.055
26-Oct-10,8,179.409,153.626,298.900
26-Oct-10,9,163.262,260.830,279.145
26-Oct-10,10,149.040,332.032,270.555
26-Oct-10,11,150.171,372.065,268.410
26-Oct-10,12,149.165,358.617,261.105
26-Oct-10,13,153.234,280.271,272.275
26-Oct-10,14,147.932,235.667,243.500
26-Oct-10,15,151.346,237.927,291.170
26-Oct-10,16,173.918,166.622,251.230
26-Oct-10,17,209.274,77.493,301.045
26-Oct-10,18,257.417,16.073,317.795
26-Oct-10,19,252.327,0.093,322.520
26-Oct-10,20,237.592,0.042,359.450
26-Oct-10,21,231.199,0.043,381.355
26-Oct-10,22,191.929,0.052,317.795
26-Oct-10,23,140.974,0.044,315.650
27-Oct-10,0,122.637,0.037,309.205
27-Oct-10,1,116.803,0.051,383.500
27-Oct-10,2,99.745,0.042,377.490
27-Oct-10,3,102.565,0.043,379.205
27-Oct-10,4,106.589,0.030,386.080
27-Oct-10,5,120.687,0.049,407.550
27-Oct-10,6,159.530,9.898,400.250
27-Oct-10,7,169.439,69.529,393.810
27-Oct-10,8,169.193,164.179,362.460
27-Oct-10,9,149.674,261.233,312.210
27-Oct-10,10,150.660,326.800,297.180
27-Oct-10,11,155.662,344.901,292.455
27-Oct-10,12,156.942,343.404,289.020
27-Oct-10,13,166.301,255.344,287.735
27-Oct-10,14,151.034,216.678,280.005
27-Oct-10,15,159.037,119.655,273.130
27-Oct-10,16,178.702,86.030,270.985
27-Oct-10,17,234.788,45.211,270.125
27-Oct-10,18,259.120,8.817,273.560
27-Oct-10,19,261.472,0.088,279.575
27-Oct-10,20,242.808,0.054,295.035
27-Oct-10,21,212.537,0.038,294.175
27-Oct-10,22,199.987,0.081,292.455
27-Oct-10,23,148.165,0.044,311.785
28-Oct-10,0,122.285,0.025,303.195
28-Oct-10,1,108.458,0.013,295.035
28-Oct-10,2,102.908,0.049,315.220
28-Oct-10,3,108.754,0.036,349.145
28-Oct-10,4,106.074,0.031,379.635
28-Oct-10,5,126.664,0.037,380.925
28-Oct-10,6,153.851,5.958,373.625
28-Oct-10,7,178.076,37.326,321.230
28-Oct-10,8,171.544,96.147,299.330
28-Oct-10,9,160.638,175.945,284.725
28-Oct-10,10,148.850,204.084,274.850
28-Oct-10,11,154.737,218.736,272.275
28-Oct-10,12,156.994,226.483,269.265
28-Oct-10,13,153.229,246.356,272.705
28-Oct-10,14,154.172,210.816,281.290
28-Oct-10,15,155.001,187.626,271.415
28-Oct-10,16,168.765,116.578,266.260
28-Oct-10,17,217.343,63.857,267.120
28-Oct-10,18,242.368,16.304,266.260
28-Oct-10,19,252.036,0.061,277.855
28-Oct-10,20,244.421,0.044,274.420
28-Oct-10,21,221.227,0.038,275.710
28-Oct-10,22,201.091,0.080,274.420
28-Oct-10,23,150.785,0.075,279.145
29-Oct-10,0,125.894,0.067,281.290
29-Oct-10,1,113.443,0.074,277.425
29-Oct-10,2,105.454,0.031,275.280
29-Oct-10,3,110.887,0.036,294.605
29-Oct-10,4,104.010,0.049,337.550
29-Oct-10,5,125.568,0.013,352.580
29-Oct-10,6,154.313,7.531,363.315
29-Oct-10,7,193.927,27.941,369.330
29-Oct-10,8,185.766,73.722,355.160
29-Oct-10,9,165.114,145.936,293.745
29-Oct-10,10,158.971,152.943,278.715
29-Oct-10,11,156.481,162.064,271.415
29-Oct-10,12,166.161,160.204,261.105
29-Oct-10,13,153.826,170.017,260.250
29-Oct-10,14,152.633,194.462,258.960
29-Oct-10,15,154.723,149.715,258.530
29-Oct-10,16,178.213,114.039,248.225
29-Oct-10,17,220.781,73.338,250.370
29-Oct-10,18,243.333,16.586,258.100
29-Oct-10,19,250.044,0.083,261.965
29-Oct-10,20,236.129,0.049,276.570
29-Oct-10,21,217.720,0.032,283.010
29-Oct-10,22,193.040,0.039,262.825
29-Oct-10,23,155.348,0.044,259.390
30-Oct-10,0,126.894,0.038,261.535
30-Oct-10,1,114.700,0.001,258.960
30-Oct-10,2,103.911,0.067,256.815
30-Oct-10,3,107.953,0.032,271.845
30-Oct-10,4,103.543,0.030,293.745
30-Oct-10,5,114.828,0.055,310.495
30-Oct-10,6,125.571,8.805,333.255
30-Oct-10,7,163.327,65.643,325.525
30-Oct-10,8,178.303,154.780,307.920
30-Oct-10,9,177.743,256.405,261.535
30-Oct-10,10,184.428,326.571,253.375
30-Oct-10,11,186.056,369.889,247.365
30-Oct-10,12,189.856,372.688,236.200
30-Oct-10,13,176.837,359.437,239.205
30-Oct-10,14,163.120,289.500,236.200
30-Oct-10,15,176.828,236.840,225.890
30-Oct-10,16,191.443,148.336,235.340
30-Oct-10,17,217.811,59.237,231.045
30-Oct-10,18,251.534,11.390,248.655
30-Oct-10,19,243.848,0.061,254.665
30-Oct-10,20,236.367,0.061,259.820
30-Oct-10,21,220.901,0.049,264.545
30-Oct-10,22,193.306,0.049,255.955
30-Oct-10,23,162.878,0.032,249.510
31-Oct-10,0,131.120,0.030,194.115
31-Oct-10,1,117.066,0.043,248.655
31-Oct-10,2,114.210,0.041,249.510
31-Oct-10,3,112.180,0.066,210.860
31-Oct-10,4,112.869,0.030,260.250
31-Oct-10,5,119.212,0.056,275.280
31-Oct-10,6,134.023,3.393,295.035
31-Oct-10,7,152.836,43.049,290.740
31-Oct-10,8,185.605,122.418,283.440
31-Oct-10,9,197.952,180.869,257.670
31-Oct-10,10,193.383,212.493,246.075
31-Oct-10,11,201.854,221.174,253.805
31-Oct-10,12,220.735,286.856,245.645
31-Oct-10,13,206.247,291.046,226.750
31-Oct-10,14,211.785,239.878,226.750
31-Oct-10,15,212.083,204.277,257.670
31-Oct-10,16,218.968,156.662,198.405
31-Oct-10,17,259.313,64.366,226.750
31-Oct-10,18,272.099,9.422,233.195
31-Oct-10,19,272.844,0.105,233.620
31-Oct-10,20,265.008,0.043,243.070
31-Oct-10,21,232.263,0.048,267.550
31-Oct-10,22,200.163,0.051,240.495
31-Oct-10,23,155.069,0.049,252.520
1-Nov-10,0,128.686,0.031,245.220
1-Nov-10,1,114.042,0.035,250.370
1-Nov-10,2,108.585,0.061,258.960
1-Nov-10,3,108.140,0.043,255.095
1-Nov-10,4,105.831,0.037,267.550
1-Nov-10,5,122.634,0.019,234.050
1-Nov-10,6,142.974,7.425,287.735
1-Nov-10,7,186.831,39.221,290.310
1-Nov-10,8,185.257,92.983,289.450
1-Nov-10,9,166.508,121.566,257.240
1-Nov-10,10,165.041,98.861,254.665
1-Nov-10,11,169.371,87.580,234.910
1-Nov-10,12,180.590,87.590,235.770
1-Nov-10,13,182.808,52.662,243.500
1-Nov-10,14,172.621,56.558,273.130
1-Nov-10,15,191.828,16.613,261.535
1-Nov-10,16,235.027,1.974,259.820
1-Nov-10,17,289.479,0.438,236.200
1-Nov-10,18,314.904,0.991,231.045
1-Nov-10,19,291.538,0.025,236.200
1-Nov-10,20,277.959,0.049,236.630
1-Nov-10,21,239.574,0.038,245.645
1-Nov-10,22,209.277,0.076,228.900
1-Nov-10,23,152.000,0.050,241.355
2-Nov-10,0,129.351,0.049,241.355
2-Nov-10,1,121.098,0.055,239.205
2-Nov-10,2,109.898,0.042,242.640
2-Nov-10,3,114.032,0.061,251.660
2-Nov-10,4,112.879,0.054,261.535
2-Nov-10,5,133.628,0.039,261.965
2-Nov-10,6,171.322,7.649,260.680
2-Nov-10,7,201.491,52.587,206.135
2-Nov-10,8,194.231,153.253,254.235
2-Nov-10,9,177.489,202.682,230.615
2-Nov-10,10,164.596,214.998,221.170
2-Nov-10,11,162.416,189.454,233.195
2-Nov-10,12,165.687,142.331,227.610
2-Nov-10,13,180.629,116.589,232.335
2-Nov-10,14,164.469,113.127,249.940
2-Nov-10,15,175.458,96.546,229.755
2-Nov-10,16,204.743,48.750,232.335
2-Nov-10,17,244.651,42.100,226.750
2-Nov-10,18,262.416,12.995,232.765
2-Nov-10,19,264.649,0.227,231.045
2-Nov-10,20,268.036,0.070,229.755
2-Nov-10,21,230.534,0.044,229.755
2-Nov-10,22,195.007,0.024,219.450
2-Nov-10,23,147.807,0.032,226.320
3-Nov-10,0,129.570,0.080,234.050
3-Nov-10,1,110.293,0.043,220.740
3-Nov-10,2,102.560,0.048,239.635
3-Nov-10,3,105.780,0.049,240.925
3-Nov-10,4,103.940,0.054,249.085
3-Nov-10,5,120.685,0.036,251.660
3-Nov-10,6,170.615,13.128,254.235
3-Nov-10,7,200.971,80.786,263.255
3-Nov-10,8,177.459,179.450,260.250
3-Nov-10,9,156.710,274.043,231.045
3-Nov-10,10,154.744,339.243,222.455
3-Nov-10,11,152.024,361.742,218.590
3-Nov-10,12,164.791,328.567,220.740
3-Nov-10,13,159.951,321.229,217.305
3-Nov-10,14,150.541,294.699,219.450
3-Nov-10,15,148.517,227.588,226.320
3-Nov-10,16,174.289,163.322,223.315
3-Nov-10,17,237.742,65.850,213.440
3-Nov-10,18,255.819,15.009,223.315
3-Nov-10,19,251.745,0.176,219.450
3-Nov-10,20,250.703,0.055,234.050
3-Nov-10,21,231.143,0.048,232.335
3-Nov-10,22,196.554,0.059,235.770
3-Nov-10,23,148.756,0.033,242.640
4-Nov-10,0,127.168,0.084,252.090
4-Nov-10,1,109.458,0.074,262.825
4-Nov-10,2,105.575,0.025,277.425
4-Nov-10,3,111.703,0.018,297.180
4-Nov-10,4,105.682,0.054,296.750
4-Nov-10,5,121.091,0.025,300.615
4-Nov-10,6,153.254,1.919,291.170
4-Nov-10,7,197.905,20.410,293.315
4-Nov-10,8,198.802,54.531,289.020
4-Nov-10,9,173.052,106.653,292.030
4-Nov-10,10,159.448,153.887,292.460
4-Nov-10,11,165.377,200.447,284.725
4-Nov-10,12,161.205,179.958,271.415
4-Nov-10,13,164.962,162.172,259.820
4-Nov-10,14,158.406,196.123,257.240
4-Nov-10,15,167.121,151.374,257.240
4-Nov-10,16,184.677,123.407,257.240
4-Nov-10,17,247.376,50.234,278.285
4-Nov-10,18,273.973,13.733,264.545
4-Nov-10,19,274.353,0.132,280.005
4-Nov-10,20,275.174,0.043,287.735
4-Nov-10,21,238.829,0.042,294.175
4-Nov-10,22,209.197,0.045,291.600
4-Nov-10,23,168.685,0.055,325.095
5-Nov-10,0,137.111,0.068,345.710
5-Nov-10,1,126.508,0.061,337.980
5-Nov-10,2,105.601,0.042,343.135
5-Nov-10,3,105.657,0.024,339.270
5-Nov-10,4,104.201,0.025,323.810
5-Nov-10,5,120.018,0.019,322.950
5-Nov-10,6,174.584,2.834,331.965
5-Nov-10,7,202.160,23.236,328.960
5-Nov-10,8,194.269,49.482,318.225
5-Nov-10,9,186.174,84.150,307.920
5-Nov-10,10,191.520,136.809,272.275
5-Nov-10,11,186.921,181.994,251.660
5-Nov-10,12,182.016,191.242,234.910
5-Nov-10,13,174.047,133.008,238.775
5-Nov-10,14,188.205,110.751,237.915
5-Nov-10,15,188.860,84.221,234.480
5-Nov-10,16,212.118,54.683,240.495
5-Nov-10,17,292.976,20.509,239.635
5-Nov-10,18,317.644,5.561,249.510
5-Nov-10,19,298.581,0.061,254.235
5-Nov-10,20,285.558,0.049,254.235
5-Nov-10,21,257.674,0.055,259.820
5-Nov-10,22,219.119,0.046,273.130
5-Nov-10,23,172.326,0.043,254.235
6-Nov-10,0,146.944,0.056,270.555
6-Nov-10,1,128.037,0.030,267.120
6-Nov-10,2,113.984,0.054,277.425
6-Nov-10,3,117.830,0.038,301.475
6-Nov-10,4,107.798,0.055,350.865
6-Nov-10,5,114.605,0.048,374.055
6-Nov-10,6,136.125,5.079,364.175
6-Nov-10,7,178.198,36.792,323.380
6-Nov-10,8,223.991,86.892,282.150
6-Nov-10,9,235.811,130.874,287.735
6-Nov-10,10,237.872,160.615,267.120
6-Nov-10,11,228.373,185.396,263.685
6-Nov-10,12,232.883,204.387,263.255
6-Nov-10,13,223.130,199.864,264.975
6-Nov-10,14,202.095,160.674,252.950
6-Nov-10,15,213.949,156.614,255.095
6-Nov-10,16,242.566,110.282,255.955
6-Nov-10,17,272.441,49.459,249.510
6-Nov-10,18,261.171,17.494,258.100
6-Nov-10,19,286.188,0.363,264.115
6-Nov-10,20,275.894,0.049,271.415
6-Nov-10,21,245.672,0.061,268.840
6-Nov-10,22,220.345,0.038,266.690
6-Nov-10,23,183.768,0.043,257.240
7-Nov-10,0,144.830,0.030,256.385
7-Nov-10,1,123.978,0.058,259.820
7-Nov-10,2,120.459,0.019,274.420
7-Nov-10,3,115.326,0.042,302.335
7-Nov-10,4,112.663,0.044,331.540
7-Nov-10,5,118.286,0.036,352.150
7-Nov-10,6,137.643,15.015,348.285
7-Nov-10,7,164.037,79.431,298.040
7-Nov-10,8,196.021,170.414,286.015
7-Nov-10,9,207.049,259.737,254.235
7-Nov-10,10,194.802,303.311,251.230
7-Nov-10,11,180.240,297.873,265.400
7-Nov-10,12,190.447,317.668,244.360
7-Nov-10,13,191.170,370.589,228.040
7-Nov-10,14,195.044,352.036,241.355
