date,hour,GC,GG,Heat
19-Mar-17,13,906.008,163.01,497.31
19-Mar-17,14,909.064,105.19,491.29
19-Mar-17,15,940.428,37.642,488.72
19-Mar-17,16,1004.045,1.355,493.87
19-Mar-17,17,1071.081,0.0,493.87
19-Mar-17,18,1122.39,0.0,507.61
19-Mar-17,19,1078.46,0.0,516.2
19-Mar-17,20,1004.639,0.0,537.68
19-Mar-17,21,1008.46,0.0,542.83
19-Mar-17,22,1007.784,0.0,558.29
19-Mar-17,23,959.128,0.0,568.6
20-Mar-17,0,933.022,0.0,570.31
20-Mar-17,1,902.671,0.0,574.61
20-Mar-17,2,893.182,0.0,565.16
20-Mar-17,3,894.005,0.0,572.89
20-Mar-17,4,939.235,0.0,590.93
20-Mar-17,5,1046.123,0.0,593.5
20-Mar-17,6,1091.451,0.0,652.77
20-Mar-17,7,1075.479,0.0,694.0
20-Mar-17,8,1052.898,0.018,649.33
20-Mar-17,9,945.704,69.342,596.94
20-Mar-17,10,870.446,263.115,553.14
20-Mar-17,11,804.678,515.302,525.65
20-Mar-17,12,788.766,644.15,505.04
20-Mar-17,13,790.398,565.082,474.98
20-Mar-17,14,817.638,398.282,484.42
20-Mar-17,15,857.841,165.775,523.93
20-Mar-17,16,930.646,14.755,475.83
20-Mar-17,17,1003.704,0.0,481.85
20-Mar-17,18,1060.065,0.0,499.02
20-Mar-17,19,1028.948,0.0,517.92
20-Mar-17,20,985.768,0.0,519.64
20-Mar-17,21,998.528,0.0,546.26
20-Mar-17,22,993.478,0.0,549.7
20-Mar-17,23,953.248,0.0,541.11
21-Mar-17,0,916.143,0.0,541.11
21-Mar-17,1,883.804,0.0,560.01
21-Mar-17,2,876.294,0.0,556.57
21-Mar-17,3,884.591,0.0,545.41
21-Mar-17,4,931.197,0.0,572.89
21-Mar-17,5,1028.552,0.0,604.67
21-Mar-17,6,1079.659,0.0,653.63
21-Mar-17,7,1073.697,0.0,740.38
21-Mar-17,8,1053.343,2.812,733.51
21-Mar-17,9,1008.627,105.045,630.44
21-Mar-17,10,1012.117,271.99,548.84
21-Mar-17,11,988.198,468.78,521.36
21-Mar-17,12,981.344,647.35,498.17
21-Mar-17,13,963.125,548.77,517.92
21-Mar-17,14,979.338,334.078,556.57
21-Mar-17,15,981.805,138.37,521.36
21-Mar-17,16,1018.889,8.052,487.0
21-Mar-17,17,1067.966,0.0,504.18
21-Mar-17,18,1107.542,0.0,493.01
21-Mar-17,19,1074.328,0.0,522.21
21-Mar-17,20,1007.997,0.0,560.01
21-Mar-17,21,999.411,0.0,571.17
21-Mar-17,22,980.622,0.0,559.15
21-Mar-17,23,921.898,0.0,574.61
22-Mar-17,0,867.332,0.0,573.75
22-Mar-17,1,836.267,0.0,574.61
22-Mar-17,2,813.088,0.0,578.04
22-Mar-17,3,817.17,0.0,548.84
22-Mar-17,4,857.708,0.0,590.93
22-Mar-17,5,957.661,0.0,642.46
22-Mar-17,6,1020.681,0.0,701.73
22-Mar-17,7,1049.379,0.0,747.25
22-Mar-17,8,1081.368,0.155,760.99
22-Mar-17,9,1083.905,63.452,722.34
22-Mar-17,10,1092.528,208.73,613.26
22-Mar-17,11,1067.934,332.645,545.41
22-Mar-17,12,1064.97,353.04,522.21
22-Mar-17,13,1059.216,311.705,519.64
22-Mar-17,14,1062.573,229.55,548.84
22-Mar-17,15,1050.036,99.84,513.63
22-Mar-17,16,1067.358,9.588,492.15
22-Mar-17,17,1086.126,0.0,506.75
22-Mar-17,18,1093.793,0.0,529.94
22-Mar-17,19,1051.643,0.0,535.96
22-Mar-17,20,995.93,0.0,600.38
22-Mar-17,21,989.416,0.0,687.12
22-Mar-17,22,985.151,0.0,726.63
22-Mar-17,23,931.303,0.0,614.12
23-Mar-17,0,877.335,0.0,725.78
23-Mar-17,1,850.716,0.0,700.01
23-Mar-17,2,838.026,0.0,734.36
23-Mar-17,3,841.465,0.0,793.63
23-Mar-17,4,880.787,0.0,760.99
23-Mar-17,5,977.912,0.0,863.2
23-Mar-17,6,1031.155,0.0,856.33
23-Mar-17,7,1042.785,0.0,821.11
23-Mar-17,8,1048.148,0.04,788.48
23-Mar-17,9,1019.226,51.348,764.43
23-Mar-17,10,1008.821,152.02,721.48
23-Mar-17,11,985.057,198.448,681.97
23-Mar-17,12,985.234,270.055,637.31
23-Mar-17,13,982.538,234.768,608.96
23-Mar-17,14,1000.294,145.525,658.78
23-Mar-17,15,1005.169,75.085,614.12
23-Mar-17,16,1021.386,7.958,612.4
23-Mar-17,17,1043.812,0.0,615.84
23-Mar-17,18,1057.848,0.0,657.06
23-Mar-17,19,1028.661,0.0,736.08
23-Mar-17,20,982.058,0.0,797.06
23-Mar-17,21,985.476,0.0,810.81
23-Mar-17,22,991.93,0.0,776.45
23-Mar-17,23,936.868,0.0,761.85
24-Mar-17,0,882.212,0.0,717.19
24-Mar-17,1,840.233,0.0,746.39
24-Mar-17,2,824.873,0.0,616.69
24-Mar-17,3,817.086,0.0,822.83
24-Mar-17,4,815.999,0.0,800.5
24-Mar-17,5,837.904,0.0,919.89
24-Mar-17,6,840.58,0.0,975.72
24-Mar-17,7,868.785,0.0,937.07
24-Mar-17,8,855.794,0.002,681.11
24-Mar-17,9,802.314,12.515,830.56
24-Mar-17,10,784.583,51.02,704.3
24-Mar-17,11,753.265,120.03,666.51
24-Mar-17,12,722.573,185.302,620.99
24-Mar-17,13,710.888,217.738,638.17
24-Mar-17,14,736.058,134.57,590.93
24-Mar-17,15,770.816,63.242,567.74
24-Mar-17,16,845.153,4.455,591.79
24-Mar-17,17,909.909,0.0,579.76
24-Mar-17,18,966.375,0.0,585.77
24-Mar-17,19,929.419,0.0,596.94
24-Mar-17,20,888.152,0.0,610.68
24-Mar-17,21,902.969,0.0,638.17
24-Mar-17,22,901.792,0.0,634.73
24-Mar-17,23,851.068,0.0,622.71
25-Mar-17,0,811.792,0.0,539.39
25-Mar-17,1,789.397,0.0,633.87
25-Mar-17,2,772.326,0.0,589.21
25-Mar-17,3,783.309,0.0,663.08
25-Mar-17,4,802.052,0.0,506.75
25-Mar-17,5,788.853,0.0,816.82
25-Mar-17,6,789.286,0.0,851.18
25-Mar-17,7,792.314,0.0,752.4
25-Mar-17,8,770.905,0.035,796.21
25-Mar-17,9,749.951,69.232,736.94
25-Mar-17,10,710.37,304.15,620.99
25-Mar-17,11,675.304,521.192,603.81
25-Mar-17,12,651.692,507.405,561.72
25-Mar-17,13,674.129,465.403,550.56
25-Mar-17,14,713.449,337.985,462.09
25-Mar-17,15,788.492,167.288,531.66
25-Mar-17,16,865.902,12.565,547.98
25-Mar-17,17,908.507,0.0,557.43
25-Mar-17,18,942.52,0.0,583.2
25-Mar-17,19,913.493,0.0,618.41
25-Mar-17,20,905.617,0.0,604.67
25-Mar-17,21,905.765,0.0,614.12
25-Mar-17,22,854.416,0.0,617.55
25-Mar-17,23,819.781,0.0,629.58
26-Mar-17,0,791.743,0.0,639.88
26-Mar-17,1,786.326,0.0,663.93
26-Mar-17,2,793.818,0.0,747.25
26-Mar-17,3,853.423,0.0,793.63
26-Mar-17,4,985.652,0.0,812.53
26-Mar-17,5,1062.362,0.0,796.21
26-Mar-17,6,1078.324,0.0,833.14
26-Mar-17,7,1068.648,0.0,836.57
26-Mar-17,8,1016.147,0.022,752.4
26-Mar-17,9,955.51,16.385,633.01
26-Mar-17,10,885.01,59.925,614.12
26-Mar-17,11,870.401,106.138,589.21
26-Mar-17,12,869.112,114.255,466.39
26-Mar-17,13,903.078,106.898,553.99
26-Mar-17,14,919.745,58.035,553.14
26-Mar-17,15,944.918,18.472,550.56
26-Mar-17,16,990.228,1.28,566.02
26-Mar-17,17,1004.622,0.0,566.02
26-Mar-17,18,1040.8,0.0,571.17
26-Mar-17,19,1000.176,0.0,579.76
26-Mar-17,20,1005.004,0.0,611.54
26-Mar-17,21,988.314,0.0,609.82
26-Mar-17,22,935.122,0.0,610.68
26-Mar-17,23,881.789,0.0,607.25
27-Mar-17,0,847.735,0.0,623.57
27-Mar-17,1,837.836,0.0,615.84
27-Mar-17,2,846.604,0.0,619.27
27-Mar-17,3,885.249,0.0,651.91
27-Mar-17,4,981.772,0.0,755.84
27-Mar-17,5,1045.734,0.0,820.26
27-Mar-17,6,1045.912,0.0,866.64
27-Mar-17,7,1041.266,0.0,845.16
27-Mar-17,8,1038.137,0.038,780.75
27-Mar-17,9,1050.504,37.768,696.57
27-Mar-17,10,1018.768,144.925,602.95
27-Mar-17,11,1023.367,275.095,574.61
27-Mar-17,12,1014.298,405.782,551.42
27-Mar-17,13,1009.902,398.32,546.26
27-Mar-17,14,1012.176,296.228,530.8
27-Mar-17,15,1029.219,134.93,518.78
27-Mar-17,16,1031.022,10.418,528.23
27-Mar-17,17,1031.573,0.0,536.82
27-Mar-17,18,1038.95,0.0,541.97
27-Mar-17,19,986.318,0.0,560.01
27-Mar-17,20,981.366,0.0,586.63
27-Mar-17,21,954.991,0.0,606.39
27-Mar-17,22,903.352,0.0,627.0
27-Mar-17,23,855.324,0.0,645.9
28-Mar-17,0,823.349,0.0,676.82
28-Mar-17,1,806.944,0.0,742.09
28-Mar-17,2,816.268,0.0,601.23
28-Mar-17,3,864.434,0.0,757.56
28-Mar-17,4,980.245,0.0,744.67
28-Mar-17,5,1048.622,0.0,777.31
28-Mar-17,6,1069.471,0.0,838.29
28-Mar-17,7,1080.879,0.0,796.21
28-Mar-17,8,1072.94,0.352,691.42
28-Mar-17,9,1101.523,114.162,710.32
28-Mar-17,10,1094.402,371.895,590.07
28-Mar-17,11,1095.618,625.892,633.87
28-Mar-17,12,1082.642,823.878,582.34
28-Mar-17,13,1065.497,784.865,506.75
28-Mar-17,14,1033.526,527.298,626.14
28-Mar-17,15,1015.169,219.528,567.74
28-Mar-17,16,1000.55,19.245,557.43
28-Mar-17,17,989.336,0.0,565.16
28-Mar-17,18,1004.949,0.0,590.93
28-Mar-17,19,979.317,0.0,609.82
28-Mar-17,20,987.141,0.0,639.03
28-Mar-17,21,983.229,0.0,663.08
28-Mar-17,22,915.306,0.0,665.65
28-Mar-17,23,871.724,0.0,688.84
29-Mar-17,0,840.991,0.0,731.79
29-Mar-17,1,834.286,0.0,789.33
29-Mar-17,2,843.433,0.0,780.75
29-Mar-17,3,888.057,0.0,779.03
29-Mar-17,4,991.791,0.0,810.81
29-Mar-17,5,1062.406,0.0,779.03
29-Mar-17,6,1071.269,0.0,821.97
29-Mar-17,7,1046.435,0.0,823.69
29-Mar-17,8,994.645,0.872,841.73
29-Mar-17,9,943.18,110.948,770.44
29-Mar-17,10,878.874,361.33,646.76
29-Mar-17,11,869.007,648.892,681.97
29-Mar-17,12,853.702,747.298,614.12
29-Mar-17,13,854.463,666.765,591.79
29-Mar-17,14,868.704,489.9,596.94
29-Mar-17,15,913.802,227.472,550.56
29-Mar-17,16,970.274,26.2,584.91
29-Mar-17,17,1000.088,0.0,584.06
29-Mar-17,18,1025.408,0.0,585.77
29-Mar-17,19,980.185,0.0,612.4
29-Mar-17,20,975.829,0.0,630.44
29-Mar-17,21,962.712,0.0,653.63
29-Mar-17,22,904.342,0.0,645.9
29-Mar-17,23,859.402,0.0,643.32
30-Mar-17,0,828.602,0.0,667.37
30-Mar-17,1,814.663,0.0,657.92
30-Mar-17,2,823.857,0.0,696.57
30-Mar-17,3,865.218,0.0,767.86
30-Mar-17,4,973.212,0.0,808.23
30-Mar-17,5,1041.808,0.0,852.03
30-Mar-17,6,1037.839,0.0,889.83
30-Mar-17,7,1029.959,0.0,845.16
30-Mar-17,8,1002.061,0.638,814.24
30-Mar-17,9,959.924,88.26,708.6
30-Mar-17,10,888.141,281.76,640.74
30-Mar-17,11,879.029,472.93,519.64
30-Mar-17,12,896.173,498.21,502.46
30-Mar-17,13,859.971,379.88,630.44
30-Mar-17,14,890.768,248.432,600.38
30-Mar-17,15,943.849,108.082,561.72
30-Mar-17,16,962.323,10.545,570.31
30-Mar-17,17,961.946,0.0,569.45
30-Mar-17,18,977.647,0.0,578.04
30-Mar-17,19,955.717,0.0,606.39
30-Mar-17,20,955.832,0.0,605.53
30-Mar-17,21,935.998,0.0,605.53
30-Mar-17,22,879.494,0.0,608.96
30-Mar-17,23,839.504,0.0,648.47
31-Mar-17,0,802.062,0.0,779.89
31-Mar-17,1,796.258,0.0,826.27
31-Mar-17,2,781.08,0.0,713.75
31-Mar-17,3,796.236,0.0,841.73
31-Mar-17,4,825.423,0.0,853.75
31-Mar-17,5,846.652,0.0,898.42
31-Mar-17,6,873.388,0.0,949.95
31-Mar-17,7,880.05,0.0,947.37
31-Mar-17,8,857.709,0.31,912.16
31-Mar-17,9,820.928,81.1,894.98
31-Mar-17,10,793.188,244.312,899.27
31-Mar-17,11,771.57,376.382,851.18
31-Mar-17,12,771.011,370.755,806.51
31-Mar-17,13,787.262,289.762,732.65
31-Mar-17,14,810.377,180.362,701.73
31-Mar-17,15,861.551,73.098,718.9
31-Mar-17,16,887.675,5.39,700.87
31-Mar-17,17,904.919,0.0,693.14
31-Mar-17,18,925.795,0.0,697.43
31-Mar-17,19,900.41,0.0,736.08
31-Mar-17,20,901.311,0.0,823.69
31-Mar-17,21,892.14,0.0,846.02
31-Mar-17,22,844.988,0.0,823.69
31-Mar-17,23,791.146,0.0,815.96
01-Apr-17,0,757.754,0.0,785.9
01-Apr-17,1,744.08,0.0,780.75
01-Apr-17,2,733.292,0.0,715.47
01-Apr-17,3,742.475,0.0,872.65
01-Apr-17,4,770.224,0.0,884.67
01-Apr-17,5,762.322,0.0,920.75
01-Apr-17,6,788.447,0.0,955.1
01-Apr-17,7,815.772,0.0,896.7
01-Apr-17,8,836.283,0.022,685.41
01-Apr-17,9,842.282,23.443,690.56
01-Apr-17,10,831.744,94.635,646.76
01-Apr-17,11,803.428,149.818,736.08
01-Apr-17,12,763.001,192.258,759.27
01-Apr-17,13,759.888,145.405,651.91
01-Apr-17,14,762.535,83.262,620.99
01-Apr-17,15,787.71,19.458,703.44
01-Apr-17,16,828.95,2.338,698.29
01-Apr-17,17,865.042,0.0,688.84
01-Apr-17,18,898.594,0.0,703.44
01-Apr-17,19,889.421,0.0,730.93
01-Apr-17,20,899.816,0.0,747.25
01-Apr-17,21,896.032,0.0,659.64
01-Apr-17,22,840.765,0.0,737.8
01-Apr-17,23,790.413,0.0,742.09
02-Apr-17,0,758.975,0.0,752.4
02-Apr-17,1,741.144,0.0,828.84
02-Apr-17,2,743.039,0.0,879.52
02-Apr-17,3,758.552,0.0,752.4
02-Apr-17,4,780.063,0.0,747.25
02-Apr-17,5,765.888,0.0,896.7
02-Apr-17,6,781.273,0.0,884.67
02-Apr-17,7,806.046,0.0,847.74
02-Apr-17,8,796.668,0.022,836.57
02-Apr-17,9,785.158,59.118,739.52
02-Apr-17,10,765.784,216.315,642.46
02-Apr-17,11,723.206,339.698,639.88
02-Apr-17,12,685.976,341.805,507.61
02-Apr-17,13,684.034,299.658,484.42
02-Apr-17,14,703.373,163.468,572.89
02-Apr-17,15,766.393,71.748,569.45
02-Apr-17,16,821.776,5.872,566.02
02-Apr-17,17,833.207,0.0,561.72
02-Apr-17,18,848.036,0.0,578.9
02-Apr-17,19,828.096,0.0,596.08
02-Apr-17,20,837.902,0.0,644.18
02-Apr-17,21,826.712,0.0,616.69
02-Apr-17,22,783.305,0.0,615.84
02-Apr-17,23,743.125,0.0,623.57
03-Apr-17,0,715.184,0.0,639.03
03-Apr-17,1,707.676,0.0,643.32
03-Apr-17,2,717.17,0.0,646.76
03-Apr-17,3,761.973,0.0,681.11
03-Apr-17,4,853.225,0.0,755.84
03-Apr-17,5,900.748,0.0,842.59
03-Apr-17,6,924.325,0.0,866.64
03-Apr-17,7,939.353,0.0,828.84
03-Apr-17,8,926.56,0.01,791.91
03-Apr-17,9,910.746,40.88,703.44
03-Apr-17,10,865.563,130.102,702.59
03-Apr-17,11,814.06,182.14,524.79
03-Apr-17,12,812.861,314.545,584.06
03-Apr-17,13,844.97,293.34,573.75
03-Apr-17,14,881.042,203.355,566.88
03-Apr-17,15,916.113,101.518,545.41
03-Apr-17,16,932.042,11.5,590.07
03-Apr-17,17,942.014,0.0,556.57
03-Apr-17,18,953.026,0.0,563.44
03-Apr-17,19,910.466,0.0,582.34
03-Apr-17,20,904.113,0.0,584.06
03-Apr-17,21,893.614,0.0,646.76
03-Apr-17,22,837.491,0.0,644.18
03-Apr-17,23,792.92,0.0,630.44
04-Apr-17,0,765.838,0.0,619.27
04-Apr-17,1,758.355,0.0,627.0
04-Apr-17,2,774.97,0.0,714.61
04-Apr-17,3,819.828,0.0,705.16
04-Apr-17,4,898.945,0.0,821.11
04-Apr-17,5,930.536,0.0,862.34
04-Apr-17,6,964.328,0.0,888.11
04-Apr-17,7,963.806,5.662,857.19
04-Apr-17,8,927.281,111.628,825.41
04-Apr-17,9,946.16,323.115,760.99
04-Apr-17,10,925.432,655.04,700.87
04-Apr-17,11,896.453,1110.005,667.37
04-Apr-17,12,886.066,1435.02,645.9
04-Apr-17,13,885.251,1511.372,609.82
04-Apr-17,14,855.272,1280.388,628.72
04-Apr-17,15,860.166,869.685,542.83
04-Apr-17,16,902.45,448.91,603.81
04-Apr-17,17,914.318,130.72,605.53
04-Apr-17,18,940.28,2.878,609.82
04-Apr-17,19,919.117,0.0,638.17
04-Apr-17,20,918.406,0.0,667.37
04-Apr-17,21,896.465,0.0,720.62
04-Apr-17,22,831.1,0.0,704.3
04-Apr-17,23,780.093,0.0,723.2
05-Apr-17,0,754.633,0.0,681.97
05-Apr-17,1,736.06,0.0,726.63
05-Apr-17,2,753.476,0.0,791.05
05-Apr-17,3,795.301,0.0,809.95
05-Apr-17,4,883.22,0.0,834.0
05-Apr-17,5,918.756,0.0,840.87
05-Apr-17,6,957.488,0.0,871.79
05-Apr-17,7,988.008,3.478,870.07
05-Apr-17,8,986.938,58.98,850.32
05-Apr-17,9,981.297,141.14,723.2
05-Apr-17,10,944.586,234.752,663.08
05-Apr-17,11,923.753,265.635,637.31
05-Apr-17,12,898.678,329.242,628.72
05-Apr-17,13,876.435,402.425,610.68
05-Apr-17,14,866.727,310.99,627.0
05-Apr-17,15,893.461,191.12,522.21
05-Apr-17,16,927.325,102.45,624.42
05-Apr-17,17,969.007,28.635,584.92
05-Apr-17,18,999.815,0.68,580.62
05-Apr-17,19,990.206,0.0,605.53
05-Apr-17,20,997.469,0.0,614.98
05-Apr-17,21,973.133,0.0,639.03
05-Apr-17,22,909.221,0.0,607.25
05-Apr-17,23,855.435,0.0,604.67
06-Apr-17,0,814.428,0.0,667.37
06-Apr-17,1,792.231,0.0,650.19
06-Apr-17,2,806.716,0.0,661.36
06-Apr-17,3,844.057,0.0,669.95
06-Apr-17,4,915.047,0.0,746.39
06-Apr-17,5,938.614,0.0,807.37
06-Apr-17,6,940.59,0.0,843.45
06-Apr-17,7,901.058,3.512,821.97
06-Apr-17,8,834.479,65.2,801.36
06-Apr-17,9,796.143,228.798,670.81
06-Apr-17,10,744.146,542.082,614.98
06-Apr-17,11,715.658,1003.62,589.21
06-Apr-17,12,701.619,1548.435,570.31
06-Apr-17,13,729.392,1880.242,601.23
06-Apr-17,14,762.736,1626.705,579.76
06-Apr-17,15,807.841,1145.962,544.55
06-Apr-17,16,850.385,513.792,560.87
06-Apr-17,17,875.249,109.99,540.25
06-Apr-17,18,896.436,5.58,535.1
06-Apr-17,19,889.708,0.0,578.04
06-Apr-17,20,893.791,0.0,590.07
06-Apr-17,21,884.41,0.0,622.71
06-Apr-17,22,826.815,0.0,580.62
06-Apr-17,23,780.568,0.0,588.35
07-Apr-17,0,736.245,0.0,582.34
07-Apr-17,1,721.467,0.0,582.34
07-Apr-17,2,719.315,0.0,596.08
07-Apr-17,3,729.507,0.0,627.0
07-Apr-17,4,744.012,0.0,639.89
07-Apr-17,5,747.319,0.0,665.65
07-Apr-17,6,764.195,0.0,748.97
07-Apr-17,7,757.064,25.878,765.29
07-Apr-17,8,708.639,319.368,751.54
07-Apr-17,9,675.364,924.055,694.85
07-Apr-17,10,652.702,1501.32,579.76
07-Apr-17,11,631.859,1645.255,590.07
07-Apr-17,12,627.228,1245.548,564.3
07-Apr-17,13,634.265,821.805,566.02
07-Apr-17,14,661.626,486.72,539.39
07-Apr-17,15,723.489,300.795,523.07
07-Apr-17,16,794.58,126.6,548.84
07-Apr-17,17,833.423,19.842,541.11
07-Apr-17,18,858.062,0.498,553.14
07-Apr-17,19,860.802,0.0,589.21
07-Apr-17,20,846.874,0.0,620.99
07-Apr-17,21,840.76,0.0,623.57
07-Apr-17,22,786.977,0.0,611.54
07-Apr-17,23,735.436,0.0,603.81
08-Apr-17,0,709.312,0.0,605.53
08-Apr-17,1,702.204,0.0,447.49
08-Apr-17,2,706.032,0.0,207.0
08-Apr-17,3,699.612,0.0,475.83
08-Apr-17,4,727.91,0.0,688.84
08-Apr-17,5,738.018,0.0,761.85
08-Apr-17,6,755.206,0.0,802.22
08-Apr-17,7,770.679,34.148,809.95
08-Apr-17,8,745.096,309.085,747.25
08-Apr-17,9,726.689,748.175,666.51
08-Apr-17,10,681.308,938.618,582.34
08-Apr-17,11,631.288,1257.92,590.07
08-Apr-17,12,601.154,1547.077,450.07
08-Apr-17,13,605.004,1409.485,629.58
08-Apr-17,14,645.512,1185.2,636.45
08-Apr-17,15,705.178,839.048,609.82
08-Apr-17,16,767.833,445.408,602.09
08-Apr-17,17,816.027,183.67,607.25
08-Apr-17,18,848.338,8.013,553.14
08-Apr-17,19,854.587,0.0,548.84
08-Apr-17,20,836.66,0.0,547.12
08-Apr-17,21,815.774,0.0,582.34
08-Apr-17,22,771.054,0.0,597.8
08-Apr-17,23,738.938,0.0,602.95
09-Apr-17,0,714.685,0.0,349.57
09-Apr-17,1,711.216,0.0,319.51
09-Apr-17,2,725.25,0.0,627.0
09-Apr-17,3,773.029,0.0,771.3
09-Apr-17,4,868.817,0.0,777.31
09-Apr-17,5,917.557,0.0,769.58
09-Apr-17,6,966.956,0.0,767.86
09-Apr-17,7,983.404,23.128,749.82
09-Apr-17,8,970.218,183.89,731.79
09-Apr-17,9,971.594,419.178,694.0
09-Apr-17,10,949.54,805.295,636.45
09-Apr-17,11,913.694,1138.862,322.95
09-Apr-17,12,918.101,1250.725,68.71
09-Apr-17,13,929.289,1078.31,568.6
09-Apr-17,14,923.159,826.528,578.04
09-Apr-17,15,948.259,569.54,578.9
09-Apr-17,16,972.25,378.852,576.33
09-Apr-17,17,972.297,140.965,601.23
09-Apr-17,18,973.004,7.732,604.67
09-Apr-17,19,950.112,0.0,627.86
09-Apr-17,20,947.122,0.0,646.76
09-Apr-17,21,916.924,0.0,675.1
09-Apr-17,22,845.659,0.0,718.9
09-Apr-17,23,791.826,0.0,706.88
10-Apr-17,0,763.969,0.0,683.69
10-Apr-17,1,754.308,0.0,763.57
10-Apr-17,2,771.249,0.0,830.56
10-Apr-17,3,814.698,0.0,845.16
10-Apr-17,4,893.353,0.0,861.48
10-Apr-17,5,921.835,0.0,876.94
10-Apr-17,6,929.164,0.0,879.52
10-Apr-17,7,926.088,22.612,827.99
10-Apr-17,8,897.332,146.478,794.49
10-Apr-17,9,851.152,235.538,694.0
10-Apr-17,10,807.79,420.69,639.03
10-Apr-17,11,809.769,639.748,601.23
10-Apr-17,12,798.204,595.71,593.5
10-Apr-17,13,837.148,462.698,590.93
10-Apr-17,14,895.686,360.445,581.48
10-Apr-17,15,944.748,282.57,589.21
10-Apr-17,16,971.784,153.445,587.49
10-Apr-17,17,972.652,54.48,580.62
10-Apr-17,18,976.017,9.502,594.36
10-Apr-17,19,955.076,0.0,613.26
10-Apr-17,20,949.251,0.0,633.87
10-Apr-17,21,922.642,0.0,657.06
10-Apr-17,22,864.696,0.0,664.79
10-Apr-17,23,821.446,0.0,661.36
11-Apr-17,0,782.042,0.0,680.25
11-Apr-17,1,778.39,0.0,691.42
11-Apr-17,2,792.957,0.0,698.29
11-Apr-17,3,838.683,0.0,769.58
11-Apr-17,4,920.604,0.0,800.5
11-Apr-17,5,969.606,0.0,862.34
11-Apr-17,6,1002.259,0.0,894.98
11-Apr-17,7,1016.716,45.345,860.62
11-Apr-17,8,1020.194,196.985,817.68
11-Apr-17,9,1017.973,325.05,736.08
11-Apr-17,10,995.323,340.688,669.09
11-Apr-17,11,965.93,338.128,648.47
11-Apr-17,12,932.922,416.792,596.94
11-Apr-17,13,920.103,514.11,578.9
11-Apr-17,14,891.123,887.575,588.35
11-Apr-17,15,905.125,980.575,565.16
11-Apr-17,16,942.27,654.085,593.5
11-Apr-17,17,957.208,249.248,550.56
11-Apr-17,18,977.021,18.93,588.35
11-Apr-17,19,972.374,0.0,578.04
11-Apr-17,20,958.066,0.0,593.5
11-Apr-17,21,924.118,0.0,584.92
11-Apr-17,22,858.588,0.0,579.76
11-Apr-17,23,815.271,0.0,591.79
12-Apr-17,0,787.082,0.0,590.93
12-Apr-17,1,767.192,0.0,611.54
12-Apr-17,2,780.775,0.0,602.95
12-Apr-17,3,829.781,0.0,624.42
12-Apr-17,4,907.182,0.0,722.34
12-Apr-17,5,954.005,0.0,788.48
12-Apr-17,6,996.093,0.0,823.69
12-Apr-17,7,1010.731,36.6,780.75
12-Apr-17,8,1012.326,272.888,760.13
12-Apr-17,9,1021.024,520.452,689.7
12-Apr-17,10,986.63,886.555,584.92
12-Apr-17,11,987.126,965.348,505.9
12-Apr-17,12,972.96,901.205,560.01
12-Apr-17,13,948.812,663.342,549.7
12-Apr-17,14,960.558,537.915,556.57
12-Apr-17,15,990.13,446.588,458.66
12-Apr-17,16,1004.795,208.275,534.24
12-Apr-17,17,994.316,53.555,500.74
12-Apr-17,18,972.632,1.525,532.52
12-Apr-17,19,946.978,0.0,547.98
12-Apr-17,20,938.617,0.0,566.88
12-Apr-17,21,910.673,0.0,574.61
12-Apr-17,22,851.445,0.0,575.47
12-Apr-17,23,804.887,0.0,561.72
13-Apr-17,0,769.277,0.0,559.15
13-Apr-17,1,766.486,0.0,583.2
13-Apr-17,2,781.688,0.0,608.96
13-Apr-17,3,820.931,0.0,614.98
13-Apr-17,4,897.277,0.0,624.42
13-Apr-17,5,936.717,0.0,664.79
13-Apr-17,6,947.028,0.0,745.53
13-Apr-17,7,938.459,36.495,787.62
13-Apr-17,8,929.243,253.36,742.09
13-Apr-17,9,923.695,534.295,649.33
13-Apr-17,10,905.054,636.48,572.03
13-Apr-17,11,891.007,799.93,541.11
13-Apr-17,12,874.957,884.205,508.47
13-Apr-17,13,859.693,584.745,505.04
13-Apr-17,14,861.991,408.308,548.84
13-Apr-17,15,901.64,293.568,545.41
13-Apr-17,16,931.95,166.112,487.0
13-Apr-17,17,933.181,68.25,481.85
13-Apr-17,18,937.718,4.95,519.64
13-Apr-17,19,935.569,0.0,520.5
13-Apr-17,20,940.396,0.0,547.98
13-Apr-17,21,925.249,0.0,572.89
13-Apr-17,22,859.87,0.0,549.7
13-Apr-17,23,803.056,0.0,556.57
14-Apr-17,0,773.403,0.0,557.43
14-Apr-17,1,753.208,0.0,560.01
14-Apr-17,2,738.88,0.0,583.2
14-Apr-17,3,751.846,0.0,595.22
14-Apr-17,4,782.699,0.0,636.45
14-Apr-17,5,794.459,0.0,697.43
14-Apr-17,6,804.009,0.0,754.98
14-Apr-17,7,802.639,5.37,782.46
14-Apr-17,8,768.872,66.008,765.29
14-Apr-17,9,752.489,319.4,736.08
14-Apr-17,10,735.072,632.918,571.17
14-Apr-17,11,720.124,975.98,549.7
14-Apr-17,12,704.804,1256.168,556.57
14-Apr-17,13,714.209,997.062,577.18
14-Apr-17,14,734.389,1103.04,482.71
14-Apr-17,15,809.151,959.542,556.57
14-Apr-17,16,868.053,682.165,604.67
14-Apr-17,17,876.953,290.745,548.84
14-Apr-17,18,875.095,25.582,484.42
